policy,total_value,energy_j,useful_tasks,j_per_task,raw_bits,transmitted_bits,bw_saving,median_latency_min,p95_latency_min,oom_count,energy_violation_count,on_count,pre_count,down_count,drop_count,on_pct,pre_pct,down_pct,drop_pct,residual_energy_j,min_energy_j,energy_overrun_j,mean_decision_ms,lambda_energy_final,lambda_bandwidth_final,lambda_energy_mean,lambda_bandwidth_mean,seed,workload,contact_model,task_count,training_seed_count,training_q_states,ua_training_seed_count,ua_training_q_states,normalized_value
DelayCost-adapted,221.336198848434,14981.414949676564,260,57.62082672952525,7060016.0,2770600.0,60.75646287487167,0.0140707677437603,71.644060792624,0,0,156,1,103,0,60.0,0.3846153846153846,39.61538461538461,0.0,18.585050323435794,18.585050323435794,0.0,0.0147876918512898,,,,,6,EuroSAT-image-bytes+MobileSAM-encoded-bytes+per-image-eta,tle,260,10,12,10,36,0.9645756502303496
Heuristic-TVD,224.85662795562067,14298.490952735894,260,54.99419597206113,7060016.0,2898912.0,58.93901656880098,0.0140707677437603,59.43599879412292,0,0,145,12,103,0,55.76923076923077,4.615384615384615,39.61538461538461,0.0,701.5090472641,701.5090472641,0.0,0.015973845438566,,,,,6,EuroSAT-image-bytes+MobileSAM-encoded-bytes+per-image-eta,tle,260,10,12,10,36,0.9799175609201584
Deadline-Energy,206.0232386948712,6036.563272688532,260,23.217551048802047,7021832.0,5372440.0,23.489482516813275,6.295819099869277,54.44285803800862,0,0,63,0,197,0,24.23076923076923,0.0,75.76923076923077,0.0,8963.43672731143,8963.43672731143,0.0,0.0115461553482768,,,,,7,EuroSAT-image-bytes+MobileSAM-encoded-bytes+per-image-eta,tle,260,10,12,10,36,0.8787294465353177
Energy-WSRPT,234.45582512423587,14947.680484752593,260,57.49107878750997,7021832.0,2718336.0,61.28736774106815,0.0140707677437603,58.96418166697124,0,0,156,0,104,0,60.0,0.0,40.0,0.0,52.31951524740708,52.31951524740708,0.0,0.0135961532718143,,,,,7,EuroSAT-image-bytes+MobileSAM-encoded-bytes+per-image-eta,tle,260,10,12,10,36,0.9999999939498564
ActiveInf-inspired,226.66751623298128,14981.414949676564,260,57.62082672952525,7021832.0,2696104.0,61.603980271815104,0.0140707677437603,63.143935603103145,0,0,156,1,103,0,60.0,0.3846153846153846,39.61538461538461,0.0,18.585050323435794,18.585050323435794,0.0,0.0318434627843089,,,,,7,EuroSAT-image-bytes+MobileSAM-encoded-bytes+per-image-eta,tle,260,10,12,10,36,0.9667813317988636
LEO-DRL-inspired,226.66751623298128,14981.414949676564,260,57.62082672952525,7021832.0,2696104.0,61.603980271815104,0.0140707677437603,63.143935603103145,0,0,156,1,103,0,60.0,0.3846153846153846,39.61538461538461,0.0,18.585050323435794,18.585050323435794,0.0,0.0613307679976479,,,,,7,EuroSAT-image-bytes+MobileSAM-encoded-bytes+per-image-eta,tle,260,10,12,10,36,0.9667813317988636
Hierarchical-RA-inspired,226.66751623298128,14981.414949676564,260,57.62082672952525,7021832.0,2696104.0,61.603980271815104,0.0140707677437603,63.143935603103145,0,0,156,1,103,0,60.0,0.3846153846153846,39.61538461538461,0.0,18.585050323435794,18.585050323435794,0.0,0.0162411544946595,,,,,7,EuroSAT-image-bytes+MobileSAM-encoded-bytes+per-image-eta,tle,260,10,12,10,36,0.9667813317988636
DRL-UA-inspired,233.8994581470353,14992.18480992869,260,57.6622492689565,7021832.0,2673864.0,61.92070673294376,0.0140707677437603,58.96418166697124,0,0,154,7,99,0,59.23076923076923,2.6923076923076925,38.07692307692308,0.0,7.815190071307256,7.815190071307256,0.0,0.0640376923211778,,,,,7,EuroSAT-image-bytes+MobileSAM-encoded-bytes+per-image-eta,tle,260,10,12,10,36,0.9976269798712356
QoS-Multihop-projected,234.4558265427273,14981.414949676564,260,57.62082672952525,7021832.0,2700408.0,61.54268572645999,0.0140707677437603,58.96418166697124,0,0,156,1,103,0,60.0,0.3846153846153846,39.61538461538461,0.0,18.585050323435794,18.585050323435794,0.0,0.0189684607903473,,,,,7,EuroSAT-image-bytes+MobileSAM-encoded-bytes+per-image-eta,tle,260,10,12,10,36,1.0
DelayCost-adapted,226.66751623298128,14981.414949676564,260,57.62082672952525,7021832.0,2696104.0,61.603980271815104,0.0140707677437603,63.143935603103145,0,0,156,1,103,0,60.0,0.3846153846153846,39.61538461538461,0.0,18.585050323435794,18.585050323435794,0.0,0.0148169213879065,,,,,7,EuroSAT-image-bytes+MobileSAM-encoded-bytes+per-image-eta,tle,260,10,12,10,36,0.9667813317988636
Heuristic-TVD,231.6439354283169,14461.778347229689,260,55.62222441242187,7021832.0,2812456.0,59.94697680035637,0.0140707677437603,49.92156770354892,0,0,146,14,100,0,56.15384615384615,5.384615384615385,38.46153846153846,0.0,538.221652770309,538.221652770309,0.0,0.0149184624136138,,,,,7,EuroSAT-image-bytes+MobileSAM-encoded-bytes+per-image-eta,tle,260,10,12,10,36,0.9880067339085816
Deadline-Energy,205.51630213327675,6132.381737334382,260,23.58608360513224,7178888.0,5451232.0,24.06578846194564,7.961961809835088,55.395493862678144,0,0,64,0,196,0,24.615384615384617,0.0,75.38461538461539,0.0,8867.61826266558,8867.61826266558,0.0,0.0107511516454486,,,,,8,EuroSAT-image-bytes+MobileSAM-encoded-bytes+per-image-eta,tle,260,10,12,10,36,0.8926725793098309
Energy-WSRPT,227.80914632460443,14947.680484752593,260,57.49107878750997,7178888.0,2625288.0,63.430436580150015,0.0140707677437603,65.02075072380256,0,0,156,0,104,0,60.0,0.0,40.0,0.0,52.31951524740708,52.31951524740708,0.0,0.0142142299759703,,,,,8,EuroSAT-image-bytes+MobileSAM-encoded-bytes+per-image-eta,tle,260,10,12,10,36,0.9895029062369834
ActiveInf-inspired,219.51778100243385,14981.414949676564,260,57.62082672952525,7178888.0,2622616.0,63.46765682930281,0.0140707677437603,70.7801292294527,0,0,156,1,103,0,60.0,0.3846153846153846,39.61538461538461,0.0,18.585050323435794,18.585050323435794,0.0,0.0328869234251145,,,,,8,EuroSAT-image-bytes+MobileSAM-encoded-bytes+per-image-eta,tle,260,10,12,10,36,0.9534888558122036
LEO-DRL-inspired,219.25939856293573,14981.414949676564,260,57.62082672952525,7178888.0,2602168.0,63.75249202940623,0.0140707677437603,70.78012829751827,0,0,156,1,103,0,60.0,0.3846153846153846,39.61538461538461,0.0,18.585050323435794,18.585050323435794,0.0,0.0620092296650489,,,,,8,EuroSAT-image-bytes+MobileSAM-encoded-bytes+per-image-eta,tle,260,10,12,10,36,0.9523665559444026
Hierarchical-RA-inspired,219.51778100243385,14981.414949676564,260,57.62082672952525,7178888.0,2622616.0,63.46765682930281,0.0140707677437603,70.7801292294527,0,0,156,1,103,0,60.0,0.3846153846153846,39.61538461538461,0.0,18.585050323435794,18.585050323435794,0.0,0.0166476923578347,,,,,8,EuroSAT-image-bytes+MobileSAM-encoded-bytes+per-image-eta,tle,260,10,12,10,36,0.9534888558122036
DRL-UA-inspired,225.47244023110807,14992.18480992869,260,57.6622492689565,7178888.0,2533208.0,64.7130864835891,0.0140707677437603,65.02075072380256,0,0,154,7,99,0,59.23076923076923,2.6923076923076925,38.07692307692308,0.0,7.815190071307256,7.815190071307256,0.0,0.0681203839261657,,,,,8,EuroSAT-image-bytes+MobileSAM-encoded-bytes+per-image-eta,tle,260,10,12,10,36,0.9793532809570498
QoS-Multihop-projected,227.80914826771053,14981.414949676564,260,57.62082672952525,7178888.0,2600064.0,63.78180018966726,0.0140707677437603,65.02075072380256,0,0,156,1,103,0,60.0,0.3846153846153846,39.61538461538461,0.0,18.585050323435794,18.585050323435794,0.0,0.0189092292342908,,,,,8,EuroSAT-image-bytes+MobileSAM-encoded-bytes+per-image-eta,tle,260,10,12,10,36,0.9895029146769831
DelayCost-adapted,219.51778100243385,14981.414949676564,260,57.62082672952525,7178888.0,2622616.0,63.46765682930281,0.0140707677437603,70.7801292294527,0,0,156,1,103,0,60.0,0.3846153846153846,39.61538461538461,0.0,18.585050323435794,18.585050323435794,0.0,0.016907308376036,,,,,8,EuroSAT-image-bytes+MobileSAM-encoded-bytes+per-image-eta,tle,260,10,12,10,36,0.9534888558122036
Heuristic-TVD,230.22584864449576,14766.81341571302,260,56.79543621428084,7178888.0,2836824.0,60.483796376263285,0.0140707677437603,49.67279274735392,0,0,152,6,102,0,58.46153846153846,2.3076923076923075,39.23076923076923,0.0,233.18658428697853,233.18658428697853,0.0,0.0150042314019698,,,,,8,EuroSAT-image-bytes+MobileSAM-encoded-bytes+per-image-eta,tle,260,10,12,10,36,1.0
Deadline-Energy,204.6177890943262,6132.381737334382,260,23.58608360513224,7071376.0,5296928.0,25.093390593287644,10.32657936116302,55.20892157957018,0,0,64,0,196,0,24.615384615384617,0.0,75.38461538461539,0.0,8867.61826266558,8867.61826266558,0.0,0.0115173067360256,,,,,9,EuroSAT-image-bytes+MobileSAM-encoded-bytes+per-image-eta,tle,260,10,12,10,36,0.885339405428327
Energy-WSRPT,231.11790389581552,14947.680484752593,260,57.49107878750997,7071376.0,2697736.0,61.84991435895928,0.0140707677437603,70.62871740356992,0,0,156,0,104,0,60.0,0.0,40.0,0.0,52.31951524740708,52.31951524740708,0.0,0.0139965394807334,,,,,9,EuroSAT-image-bytes+MobileSAM-encoded-bytes+per-image-eta,tle,260,10,12,10,36,0.9999999927896608
ActiveInf-inspired,217.2689341507152,14981.414949676564,260,57.62082672952525,7071376.0,2691296.0,61.94098574308593,0.0140707677437603,75.14956138503874,0,0,156,1,103,0,60.0,0.3846153846153846,39.61538461538461,0.0,18.585050323435794,18.585050323435794,0.0,0.0321419230133939,,,,,9,EuroSAT-image-bytes+MobileSAM-encoded-bytes+per-image-eta,tle,260,10,12,10,36,0.9400783276490516
LEO-DRL-inspired,217.2689341507152,14981.414949676564,260,57.62082672952525,7071376.0,2691296.0,61.94098574308593,0.0140707677437603,75.14956138503874,0,0,156,1,103,0,60.0,0.3846153846153846,39.61538461538461,0.0,18.585050323435794,18.585050323435794,0.0,0.0644984618142748,,,,,9,EuroSAT-image-bytes+MobileSAM-encoded-bytes+per-image-eta,tle,260,10,12,10,36,0.9400783276490516
Hierarchical-RA-inspired,217.4102811193256,14981.414949676564,260,57.62082672952525,7071376.0,2702000.0,61.78961492077355,0.0140707677437603,75.14957081341646,0,0,156,1,103,0,60.0,0.3846153846153846,39.61538461538461,0.0,18.585050323435794,18.585050323435794,0.0,0.0169299997371406,,,,,9,EuroSAT-image-bytes+MobileSAM-encoded-bytes+per-image-eta,tle,260,10,12,10,36,0.9406899071295184
DRL-UA-inspired,226.5236991129836,14992.18480992869,260,57.6622492689565,7071376.0,2602184.0,63.201164808659584,0.0140707677437603,70.62871740356992,0,0,154,7,99,0,59.23076923076923,2.6923076923076925,38.07692307692308,0.0,7.815190071307157,7.815190071307157,0.0,0.0646611533459061,,,,,9,EuroSAT-image-bytes+MobileSAM-encoded-bytes+per-image-eta,tle,260,10,12,10,36,0.9801218064948544
QoS-Multihop-projected,231.11790556225404,14981.414949676564,260,57.62082672952525,7071376.0,2684784.0,62.03307531660034,0.0140707677437603,70.62871740356992,0,0,156,1,103,0,60.0,0.3846153846153846,39.61538461538461,0.0,18.585050323435794,18.585050323435794,0.0,0.0196026914636604,,,,,9,EuroSAT-image-bytes+MobileSAM-encoded-bytes+per-image-eta,tle,260,10,12,10,36,1.0
DelayCost-adapted,217.4102811193256,14981.414949676564,260,57.62082672952525,7071376.0,2702000.0,61.78961492077355,0.0140707677437603,75.14957081341646,0,0,156,1,103,0,60.0,0.3846153846153846,39.61538461538461,0.0,18.585050323435794,18.585050323435794,0.0,0.0150942302962693,,,,,9,EuroSAT-image-bytes+MobileSAM-encoded-bytes+per-image-eta,tle,260,10,12,10,36,0.9406899071295184
Heuristic-TVD,227.84111214796107,14681.764811319295,260,56.46832619738191,7071376.0,2815320.0,60.18709795660704,0.0140707677437603,56.68770967957902,0,0,149,12,99,0,57.30769230769231,4.615384615384615,38.07692307692308,0.0,318.2351886807016,318.2351886807016,0.0,0.0154846148619141,,,,,9,EuroSAT-image-bytes+MobileSAM-encoded-bytes+per-image-eta,tle,260,10,12,10,36,0.9858219837778414
