backend,selector,images,rho_mean,rho_std,accuracy,eta,sam_latency_ms_per_img,sam_wall_j_per_img,sam_active_j_per_img,idle_w,peak_mem_gb,valid_mask_rate,seed
sam_vit_b,full_image,300,1.0,0.0,0.3933333333333333,1.0,439.01674068532884,67.40868707641874,40.2996530103008,58.8154,3.51108864,1.0,7
sam_vit_b,sam_top1,300,0.18770751953125,0.35461966270934064,0.14,0.35593220338983056,439.01674068532884,67.40868707641874,40.2996530103008,58.8154,3.51108864,1.0,7
sam_vit_b,sam_top3,300,0.27043050130208335,0.35999266896112125,0.13666666666666666,0.3474576271186441,439.01674068532884,67.40868707641874,40.2996530103008,58.8154,3.51108864,1.0,7
sam_vit_b,sam_top5,300,0.3346280924479167,0.36599173578875716,0.16666666666666666,0.423728813559322,439.01674068532884,67.40868707641874,40.2996530103008,58.8154,3.51108864,1.0,7
sam_vit_b,sam_all_filtered,300,0.44464029947916667,0.3779011270089121,0.18,0.4576271186440678,439.01674068532884,67.40868707641874,40.2996530103008,58.8154,3.51108864,1.0,7
