policy,total_value,energy_j,useful_tasks,j_per_task,raw_bits,transmitted_bits,bw_saving,median_latency_min,p95_latency_min,oom_count,energy_violation_count,on_count,pre_count,down_count,drop_count,on_pct,pre_pct,down_pct,drop_pct,residual_energy_j,min_energy_j,energy_overrun_j,mean_decision_ms,lambda_energy_final,lambda_bandwidth_final,lambda_energy_mean,lambda_bandwidth_mean,seed,beta,lambda_energy,lambda_bandwidth,epsilon,is_default,normalized_value
Heuristic-TVD,3949.284705215973,149888.1055233066,259,578.718554144041,143751290598.0329,39489818184.92574,72.52906876825902,1.0777419947470057,722.8285196627825,0,0,167,0,93,0,64.23076923076923,0.0,35.76923076923077,0.0,111.89447669336346,111.89447669336346,0.0,0.014068462321749674,,,,,4,0.0,8.0,0.2,0.015,1,1.0
Heuristic-TVD,3937.198584043962,149787.40836597333,259,578.3297620307851,145966253614.7567,52641966177.041336,63.935522853126514,0.9832486245364028,61.70983823207116,0,0,166,0,94,0,63.84615384615385,0.0,36.15384615384615,0.0,212.5916340266608,212.5916340266608,0.0,0.01387077052361117,,,,,5,0.0,8.0,0.2,0.015,1,0.9968874237567279
Heuristic-TVD,3955.5243328804604,149715.49098826657,257,582.550548592477,136511684238.74997,41220788579.558304,69.80420481263285,1.1445659766542198,75.21373487501121,0,0,166,0,94,0,63.84615384615385,0.0,36.15384615384615,0.0,284.50901173332545,284.50901173332545,0.0,0.013794231143457672,,,,,6,0.0,8.0,0.2,0.015,1,1.0
Heuristic-TVD,4106.0933977159775,149688.3898704532,258,580.1875576374155,139247165035.33093,47359515028.27628,65.98888385536623,1.0218073941260437,59.41933453479224,0,0,169,1,90,0,65.0,0.38461538461538464,34.61538461538461,0.0,311.6101295466981,311.6101295466981,0.0,0.015350770823156031,,,,,7,0.0,8.0,0.2,0.015,1,1.0
Heuristic-TVD,3837.9870690586226,149719.9602573866,257,582.567938744695,147675122448.8456,61385932170.2414,58.43177161305191,1.1445659766542424,75.53968085804092,0,0,155,0,105,0,59.61538461538461,0.0,40.38461538461539,0.0,280.0397426132629,280.0397426132629,0.0,0.014628846166977802,,,,,8,0.0,8.0,0.2,0.015,1,1.0
Heuristic-TVD,4021.416388909796,149539.87916986653,257,581.8672341239943,145047080871.27374,40555041023.97266,72.04008465364124,0.9832486245364028,70.43976702267629,0,0,172,1,87,0,66.15384615384616,0.38461538461538464,33.46153846153846,0.0,460.12083013330334,460.12083013330334,0.0,0.013761923540956698,,,,,9,0.0,8.0,0.2,0.015,1,1.0
Heuristic-TVD,3559.0757087190054,149878.13918581337,255,587.7574085718171,141896346105.7374,39696075136.85257,72.02459666771679,1.144565976654216,729.9139444542953,0,0,158,10,92,0,60.76923076923077,3.8461538461538463,35.38461538461539,0.0,121.86081418667203,121.86081418667203,0.0,0.013979616834638784,,,,,0,0.0,8.0,0.45,0.015,0,0.9166987091027192
Heuristic-TVD,3701.34889612514,149816.45807519992,257,582.9434166350192,138183152908.2682,40135026785.03251,70.95519537633083,1.0218073941260588,111.53873491587875,0,0,164,6,90,0,63.07692307692308,2.3076923076923075,34.61538461538461,0.0,183.54192479996777,183.54192479996777,0.0,0.013417692389339209,,,,,1,0.0,8.0,0.45,0.015,0,0.9368385896135486
Heuristic-TVD,3591.501482839602,149895.3555902399,253,592.4717612262447,143551818802.25815,41972450610.87903,70.76146372711874,0.9832486245364028,747.424522537116,0,0,161,7,92,0,61.92307692307692,2.6923076923076925,35.38461538461539,0.0,104.64440976002516,104.64440976002516,0.0,0.014108076440886809,,,,,2,0.0,8.0,0.45,0.015,0,0.9370881940180505
Heuristic-TVD,3788.0983189020253,149791.89404778657,255,587.4191923442611,145714942829.99643,46666457852.67846,67.9741439372326,1.0796455485105374,77.65385075632592,0,0,163,4,93,0,62.69230769230769,1.5384615384615385,35.76923076923077,0.0,208.10595221334864,208.10595221334864,0.0,0.013102692789219033,,,,,3,0.0,8.0,0.45,0.015,0,0.9504278759798707
Heuristic-TVD,3622.7630898731068,149796.29342607985,259,578.3640672821616,143751290598.0329,39220010748.651085,72.71675921274283,1.1445659766542349,726.9090733329451,0,0,161,9,90,0,61.92307692307692,3.4615384615384617,34.61538461538461,0.0,203.70657392003363,203.70657392003363,0.0,0.01370192230052243,,,,,4,0.0,8.0,0.45,0.015,0,0.9173213278567593
Heuristic-TVD,3670.875685851417,149915.08160293326,259,578.8227088916342,145966253614.7567,46083645237.34086,68.42856201614403,1.0740437639271705,61.70983823207116,0,0,161,11,88,0,61.92307692307692,4.230769230769231,33.84615384615385,0.0,84.91839706666929,84.91839706666929,0.0,0.01419346215418325,,,,,5,0.0,8.0,0.45,0.015,0,0.9294552274376136
Heuristic-TVD,3639.7250674522857,149895.0811676265,258,580.9886866962266,136511684238.74997,39459260341.073906,71.09459123509,1.1445659766542424,77.97047621988175,0,0,161,13,86,0,61.92307692307692,5.0,33.07692307692308,0.0,104.91883237333838,104.91883237333838,0.0,0.013713462528987573,,,,,6,0.0,8.0,0.45,0.015,0,0.920162476867332
Heuristic-TVD,3801.6787937564563,149970.84929439987,254,590.4364145448814,139247165035.33093,48007602334.07206,65.52346159299461,1.1445659766542273,67.99428065483514,0,0,160,6,94,0,61.53846153846154,2.3076923076923075,36.15384615384615,0.0,29.150705600030733,29.150705600030733,0.0,0.013208075968297915,,,,,7,0.0,8.0,0.45,0.015,0,0.9258627180451248
Heuristic-TVD,3600.6545617494553,149813.8240137599,256,585.2102500537496,147675122448.8456,54493656913.45984,63.09895938475599,1.2567783273065893,78.71920664394437,0,0,153,6,101,0,58.84615384615385,2.3076923076923075,38.84615384615385,0.0,186.1759862399208,186.1759862399208,0.0,0.013045385779920392,,,,,8,0.0,8.0,0.45,0.015,0,0.9381622441559242
Heuristic-TVD,3727.4522594744403,149863.3237691198,256,585.4036084731242,145047080871.27374,39912793225.669174,72.48287039910099,1.0218073941260324,79.09861167966864,0,0,167,11,82,0,64.23076923076923,4.230769230769231,31.53846153846154,0.0,136.6762308799607,136.6762308799607,0.0,0.014241921487085234,,,,,9,0.0,8.0,0.45,0.015,0,0.9269003502730915
Heuristic-TVD,3454.7021811020295,149983.3864598933,254,590.4857734641469,141896346105.7374,43001850277.9124,69.6948854159581,1.1894509169151812,736.9298172144859,0,0,154,5,101,0,59.23076923076923,1.9230769230769231,38.84615384615385,0.0,16.613540106671735,16.613540106671735,0.0,0.01350538570057744,,,,,0,0.0,8.0,0.9,0.015,0,0.8898155838585484
Heuristic-TVD,3643.950671208485,149962.34745210657,257,583.5110795801812,138183152908.2682,42049363331.943565,69.5698336251904,1.0796455485105374,111.78914483510077,0,0,161,5,94,0,61.92307692307692,1.9230769230769231,36.15384615384615,0.0,37.652547893307315,37.652547893307315,0.0,0.014321540612190101,,,,,1,0.0,8.0,0.9,0.015,0,0.922310677334451
Heuristic-TVD,3556.198643676822,149984.5463132799,253,592.824293728379,143551818802.25815,44988508988.71315,68.6604395791846,1.0025280093312177,754.0107986472566,0,0,160,2,98,0,61.53846153846154,0.7692307692307693,37.69230769230769,0.0,15.453686720025416,15.453686720025416,0.0,0.012037692515430255,,,,,2,0.0,8.0,0.9,0.015,0,0.927877039866277
Heuristic-TVD,3721.6970191727105,149869.63877471988,255,587.7240736263525,145714942829.99643,45008604083.515686,69.11188158922961,1.0796455485105374,77.65385075632592,0,0,163,8,89,0,62.69230769230769,3.076923076923077,34.23076923076923,0.0,130.3612252800171,130.3612252800171,0.0,0.013731152508766033,,,,,3,0.0,8.0,0.9,0.015,0,0.9337678949151956
Heuristic-TVD,3566.0516087943224,149961.91499855983,259,579.0035328129724,143751290598.0329,41615303470.179344,71.05048358379831,1.1445659766542424,726.9090733329451,0,0,158,5,97,0,60.76923076923077,1.9230769230769231,37.30769230769231,0.0,38.0850014400412,38.0850014400412,0.0,0.013583461091352196,,,,,4,0.0,8.0,0.9,0.015,0,0.9029613904726849
Heuristic-TVD,3522.8275327990655,149600.97614058663,259,577.6099464887515,145966253614.7567,50008472029.72784,65.73970298524388,1.1445659766542198,70.13461928755096,0,0,156,6,98,0,60.0,2.3076923076923075,37.69230769230769,0.0,399.02385941334467,399.02385941334467,0.0,0.013731923200584088,,,,,5,0.0,8.0,0.9,0.015,0,0.8919698584022749
Heuristic-TVD,3546.3567450014243,149693.73513338648,257,582.4658954606477,136511684238.74997,42659467452.20866,68.75031782803292,1.1894509169151812,110.72537450054526,0,0,156,13,91,0,60.0,5.0,35.0,0.0,306.26486661333274,306.26486661333274,0.0,0.014766923693689303,,,,,6,0.0,8.0,0.9,0.015,0,0.8965579393665175
Heuristic-TVD,3733.7066231473777,149671.20460021324,254,589.2567110244615,139247165035.33093,57109678569.38033,58.98682852545687,1.1894509169151812,69.26924140178392,0,0,155,0,105,0,59.61538461538461,0.0,40.38461538461539,0.0,328.7953997866998,328.7953997866998,0.0,0.013214999657625763,,,,,7,0.0,8.0,0.9,0.015,0,0.9093087422766027
Heuristic-TVD,3544.383504315187,149968.91806490652,256,585.8160861910411,147675122448.8456,53439600514.50701,63.81272645768864,1.2567783273065893,78.71920664394437,0,0,153,5,102,0,58.84615384615385,1.9230769230769231,39.23076923076923,0.0,31.081935093254174,31.081935093254174,0.0,0.014158461887675982,,,,,8,0.0,8.0,0.9,0.015,0,0.9235006373235514
Heuristic-TVD,3626.152931524772,149857.55194085318,256,585.3810622689577,145047080871.27374,44484107127.14233,69.3312634353386,1.0796455485105754,79.09861167966864,0,0,163,7,90,0,62.69230769230769,2.6923076923076925,34.61538461538461,0.0,142.4480591466272,142.4480591466272,0.0,0.013406539017943522,,,,,9,0.0,8.0,0.9,0.015,0,0.9017103877939435
Heuristic-TVD,3520.647346519578,149829.60367605338,254,589.880329433281,141896346105.7374,45972249471.07817,67.6015269365563,1.1894509169151812,736.9298172144859,0,0,154,0,106,0,59.23076923076923,0.0,40.76923076923077,0.0,170.3963239466707,170.3963239466707,0.0,0.013135384226468606,,,,,0,0.35,2.0,0.2,0.015,0,0.906800849966189
Heuristic-TVD,3692.7818841804165,149873.04095210662,257,583.163583471232,138183152908.2682,43495640546.08537,68.52319575096134,1.0796455485105374,111.78914483510077,0,0,161,0,99,0,61.92307692307692,0.0,38.07692307692308,0.0,126.959047893307,126.959047893307,0.0,0.013222307405577829,,,,,1,0.35,2.0,0.2,0.015,0,0.934670215971199
Heuristic-TVD,3573.2701343002464,149948.8237132799,253,592.6830976809483,143551818802.25815,45347271289.7284,68.41052125421412,1.0025280093312177,754.0107986472566,0,0,160,0,100,0,61.53846153846154,0.0,38.46153846153846,0.0,51.17628672002547,51.17628672002547,0.0,0.013105769735725166,,,,,2,0.35,2.0,0.2,0.015,0,0.9323313029074973
Heuristic-TVD,3773.506710255547,149934.2394830933,255,587.9774097376207,145714942829.99643,45992906944.937386,68.43638267175065,1.0796455485105374,77.65385075632592,0,0,163,0,97,0,62.69230769230769,0.0,37.30769230769231,0.0,65.76051690668316,65.76051690668316,0.0,0.014253844878672121,,,,,3,0.35,2.0,0.2,0.015,0,0.9467668644523184
Heuristic-TVD,3580.4715270977485,149970.07677866658,259,579.0350454774772,143751290598.0329,43959384684.44249,69.41983303136756,1.167008446784708,726.9090733329451,0,0,157,0,103,0,60.38461538461539,0.0,39.61538461538461,0.0,29.923221333375636,29.923221333375636,0.0,0.013633849224648796,,,,,4,0.35,2.0,0.2,0.015,0,0.9066126639005998
Heuristic-TVD,3610.9731367963655,149618.4244260267,259,577.6773143862034,145966253614.7567,51704451028.90957,64.57780497307878,1.1040289644706718,70.14701649298937,0,0,157,0,103,0,60.38461538461539,0.0,39.61538461538461,0.0,381.5755739733413,381.5755739733413,0.0,0.013075001390041927,,,,,5,0.35,2.0,0.2,0.015,0,0.914288073297622
Heuristic-TVD,3659.7068948373617,149796.61634314663,257,582.8662114519324,136511684238.74997,47788230525.602615,64.99330383908813,1.1894509169151812,110.72537450054526,0,0,156,0,104,0,60.0,0.0,40.0,0.0,203.3836568533343,203.3836568533343,0.0,0.013979230425320566,,,,,6,0.35,2.0,0.2,0.015,0,0.9252141023165743
Heuristic-TVD,3733.7066231473777,149671.20460021324,254,589.2567110244615,139247165035.33093,57109678569.38033,58.98682852545687,1.1894509169151812,69.26924140178392,0,0,155,0,105,0,59.61538461538461,0.0,40.38461538461539,0.0,328.7953997866998,328.7953997866998,0.0,0.013116538824621014,,,,,7,0.35,2.0,0.2,0.015,0,0.9093087422766027
Heuristic-TVD,3550.05844567001,149993.62549845327,256,585.9125996033331,147675122448.8456,56769873151.02374,61.55759195616126,1.2567783273065893,78.71920664394437,0,0,152,0,108,0,58.46153846153846,0.0,41.53846153846154,0.0,6.374501546586089,6.374501546586089,0.0,0.012027691655720655,,,,,8,0.35,2.0,0.2,0.015,0,0.9249792617307501
Heuristic-TVD,3679.0948090777847,149732.52284085326,256,584.892667347083,145047080871.27374,47425171997.71476,67.30360120807697,1.0796455485105754,79.09861167966864,0,0,163,0,97,0,62.69230769230769,0.0,37.30769230769231,0.0,267.47715914662786,267.47715914662786,0.0,0.014281155241545863,,,,,9,0.35,2.0,0.2,0.015,0,0.9148753705843392
Heuristic-TVD,3444.5562361021975,149878.6056456,254,590.0732505732284,141896346105.7374,46154528255.82073,67.47306782556078,1.1894509169151812,736.9298172144859,0,0,152,1,107,0,58.46153846153846,0.38461538461538464,41.15384615384615,0.0,121.39435440000443,121.39435440000443,0.0,0.013346153159195987,,,,,0,0.35,2.0,0.45,0.015,0,0.8872023282143405
Heuristic-TVD,3646.268793602998,149905.04416527995,257,583.2881095925289,138183152908.2682,43175808788.27688,68.75465070844142,1.0796455485105374,111.78914483510077,0,0,161,1,98,0,61.92307692307692,0.38461538461538464,37.69230769230769,0.0,94.95583471997406,94.95583471997406,0.0,0.013712306323353775,,,,,1,0.35,2.0,0.45,0.015,0,0.9228974111376061
Heuristic-TVD,3503.876401087591,149988.82686965325,253,592.8412129235306,143551818802.25815,46598836653.9086,67.53866510176493,1.0218073941260324,754.0107986472566,0,0,159,0,101,0,61.15384615384615,0.0,38.84615384615385,0.0,11.173130346692119,11.173130346692119,0.0,0.013051923059930023,,,,,2,0.35,2.0,0.45,0.015,0,0.9142252131722919
Heuristic-TVD,3721.6187662265843,149643.34874858664,255,586.8366617591632,145714942829.99643,51086046854.130486,64.94110633956612,1.079645548510598,77.65385075632592,0,0,160,2,98,0,61.53846153846154,0.7692307692307693,37.69230769230769,0.0,356.651251413351,356.651251413351,0.0,0.013336923998744728,,,,,3,0.35,2.0,0.45,0.015,0,0.9337482613747975
Heuristic-TVD,3453.006065445185,149815.46082165328,259,578.438072670476,143751290598.0329,48137461372.790504,66.51337099477198,1.2231146221108853,726.9090733329451,0,0,154,2,104,0,59.23076923076923,0.7692307692307693,40.0,0.0,184.53917834670892,184.53917834670892,0.0,0.014953077725994472,,,,,4,0.35,2.0,0.45,0.015,0,0.8743370820758165
Heuristic-TVD,3496.3266992525228,149926.59370944,259,578.867157179305,145966253614.7567,50354084576.73675,65.50292733439991,1.1445659766542349,70.13461928755096,0,0,156,4,100,0,60.0,1.5384615384615385,38.46153846153846,0.0,73.40629056000967,73.40629056000967,0.0,0.01495000044367491,,,,,5,0.35,2.0,0.45,0.015,0,0.8852599231227382
Heuristic-TVD,3583.9580878602974,149931.68322239997,257,583.3917635112839,136511684238.74997,50056350585.50325,63.33181964266299,1.2567783273065893,110.72537450054526,0,0,150,0,110,0,57.69230769230769,0.0,42.30769230769231,0.0,68.31677760000298,68.31677760000298,0.0,0.013664614659948992,,,,,6,0.35,2.0,0.45,0.015,0,0.9060639718654988
Heuristic-TVD,3734.6658040812385,149790.05638794656,254,589.7246314486085,139247165035.33093,56847051848.289116,59.1754332421307,1.1894509169151812,69.26924140178392,0,0,156,0,104,0,60.0,0.0,40.0,0.0,209.94361205336645,209.94361205336645,0.0,0.01350269202913086,,,,,7,0.35,2.0,0.45,0.015,0,0.9095423416716857
Heuristic-TVD,3501.6827261257345,149940.68692799992,256,585.7058083124997,147675122448.8456,55846019674.89438,62.183190540952936,1.2567783273065893,79.33171732849058,0,0,152,0,108,0,58.46153846153846,0.0,41.53846153846154,0.0,59.31307199992051,59.31307199992051,0.0,0.013261923427657725,,,,,8,0.35,2.0,0.45,0.015,0,0.9123748108366148
Heuristic-TVD,3550.4733938570084,149752.60542271993,256,584.9711149324997,145047080871.27374,47770406126.73371,67.06558598781527,1.079645548510598,79.09861167966864,0,0,160,2,98,0,61.53846153846154,0.7692307692307693,37.69230769230769,0.0,247.39457727996205,247.39457727996205,0.0,0.013709229936536688,,,,,9,0.35,2.0,0.45,0.015,0,0.8828912628019453
Heuristic-TVD,3435.4126431840914,149948.95533034668,254,590.3502178360105,141896346105.7374,46595873737.602905,67.16203410700872,1.1894509169151812,736.9298172144859,0,0,152,0,108,0,58.46153846153846,0.0,41.53846153846154,0.0,51.044669653337905,51.044669653337905,0.0,0.014565385040791275,,,,,0,0.35,2.0,0.9,0.015,0,0.884847244897609
Heuristic-TVD,3631.2729708214993,149948.73988490662,257,583.4581318478857,138183152908.2682,43288467486.07565,68.67312217516678,1.1121057625823898,111.78914483510077,0,0,161,0,99,0,61.92307692307692,0.0,38.07692307692308,0.0,51.260115093307604,51.260115093307604,0.0,0.01346115291548463,,,,,1,0.35,2.0,0.9,0.015,0,0.9191018582570276
Heuristic-TVD,3503.876401087591,149988.82686965325,253,592.8412129235306,143551818802.25815,46598836653.9086,67.53866510176493,1.0218073941260324,754.0107986472566,0,0,159,0,101,0,61.15384615384615,0.0,38.84615384615385,0.0,11.173130346692119,11.173130346692119,0.0,0.012326538517999534,,,,,2,0.35,2.0,0.9,0.015,0,0.9142252131722919
Heuristic-TVD,3691.170251821051,149953.35029189332,255,588.0523540858562,145714942829.99643,52381761183.29642,64.05189463347662,1.1121057625824202,78.84356683183506,0,0,159,1,100,0,61.15384615384615,0.38461538461538464,38.46153846153846,0.0,46.64970810668433,46.64970810668433,0.0,0.015078460497674175,,,,,3,0.35,2.0,0.9,0.015,0,0.9261087772756674
Heuristic-TVD,3450.6953766408656,149776.3801276266,259,578.2871819599483,143751290598.0329,46578692913.83577,67.5977219264888,1.1894509169151812,726.9090733329451,0,0,155,3,102,0,59.61538461538461,1.1538461538461537,39.23076923076923,0.0,223.6198723733753,223.6198723733753,0.0,0.01385346269951417,,,,,4,0.35,2.0,0.9,0.015,0,0.8737519916159497
Heuristic-TVD,3458.499318970162,149928.29939221338,259,578.8737428270787,145966253614.7567,52843940095.84344,63.79715256972172,1.1894509169151757,70.00163995268541,0,0,153,0,107,0,58.84615384615385,0.0,41.15384615384615,0.0,71.70060778667579,71.70060778667579,0.0,0.013955768932086917,,,,,5,0.35,2.0,0.9,0.015,0,0.87568213859595
Heuristic-TVD,3565.0572942400668,149815.0214694933,257,582.9378267295459,136511684238.74997,49815961617.0329,63.5079137036299,1.2567783273065893,110.72537450054526,0,0,150,1,109,0,57.69230769230769,0.38461538461538464,41.92307692307692,0.0,184.97853050666959,184.97853050666959,0.0,0.014759230431921493,,,,,6,0.35,2.0,0.9,0.015,0,0.9012856436264036
Heuristic-TVD,3717.7728597983973,149632.2820278932,254,589.1034725507607,139247165035.33093,54507565223.58425,60.85552965494547,1.167008446784708,67.62108564637367,0,0,156,1,103,0,60.0,0.38461538461538464,39.61538461538461,0.0,367.7179721066997,367.7179721066997,0.0,0.01385153882438317,,,,,7,0.35,2.0,0.9,0.015,0,0.9054282257355412
Heuristic-TVD,3485.050981435025,149976.4095279999,256,585.8453497187496,147675122448.8456,54914530102.92617,62.813960000643675,1.2567783273065893,79.33171732849058,0,0,152,2,106,0,58.46153846153846,0.7692307692307693,40.76923076923077,0.0,23.590471999920453,23.590471999920453,0.0,0.015082308135998364,,,,,8,0.35,2.0,0.9,0.015,0,0.9080413557229192
Heuristic-TVD,3501.842063005471,149908.05655797326,256,585.5783459295831,145047080871.27374,49100161367.155426,66.14881108105112,1.133733771369513,79.09861167966864,0,0,158,2,100,0,60.76923076923077,0.7692307692307693,38.46153846153846,0.0,91.94344202662865,91.94344202662865,0.0,0.013993077356225023,,,,,9,0.35,2.0,0.9,0.015,0,0.870798177642783
Heuristic-TVD,3638.636078233883,149825.99520853342,254,589.8661228682419,141896346105.7374,43292401137.992516,69.49012266620865,1.1445659766542122,736.9298172144859,0,0,158,0,102,0,60.76923076923077,0.0,39.23076923076923,0.0,174.0047914666768,174.0047914666768,0.0,0.014131153427745001,,,,,0,0.35,4.0,0.2,0.015,0,0.9371907958125784
Heuristic-TVD,3749.8787873649057,149878.6823943466,257,583.1855346083526,138183152908.2682,41494429149.715,69.97142685167941,1.0426731538048444,111.78914483510077,0,0,164,0,96,0,63.07692307692308,0.0,36.92307692307692,0.0,121.31760565330637,121.31760565330637,0.0,0.013669231311024096,,,,,1,0.35,4.0,0.2,0.015,0,0.9491218615068729
Heuristic-TVD,3636.9359278371867,149770.3264902399,253,591.9775750602367,143551818802.25815,44680305004.200584,68.87513834586278,0.9832486245364028,747.424522537116,0,0,161,0,99,0,61.92307692307692,0.0,38.07692307692308,0.0,229.67350976003218,229.67350976003218,0.0,0.013777692332111586,,,,,2,0.35,4.0,0.2,0.015,0,0.9489428687863697
Heuristic-TVD,3842.8108562104667,149921.28719018662,255,587.9266164321044,145714942829.99643,45967236565.40004,68.45399951943887,1.0229726817230433,77.65385075632592,0,0,164,0,96,0,63.07692307692308,0.0,36.92307692307692,0.0,78.71280981335047,78.71280981335047,0.0,0.01345269198421962,,,,,3,0.35,4.0,0.2,0.015,0,0.964155165043108
Heuristic-TVD,3661.439511735828,149544.27799573325,259,577.3910347325608,143751290598.0329,42526976482.434685,70.41628196483363,1.1445659766542424,726.9090733329451,0,0,159,0,101,0,61.15384615384615,0.0,38.84615384615385,0.0,455.7220042667052,455.7220042667052,0.0,0.013809230586048216,,,,,4,0.35,4.0,0.2,0.015,0,0.9271146004996862
Heuristic-TVD,3731.9548473379436,149635.49741205334,259,577.7432332511712,145966253614.7567,51072323426.90682,65.01086918233847,1.079645548510598,67.22096849716004,0,0,160,0,100,0,61.53846153846154,0.0,38.46153846153846,0.0,364.5025879466748,364.5025879466748,0.0,0.012751153218022619,,,,,5,0.35,4.0,0.2,0.015,0,0.9449202964809393
Heuristic-TVD,3775.7779606885233,149931.09375658658,257,583.3894698699867,136511684238.74997,44156014855.43897,67.65403994414648,1.1445659766542424,110.72537450054526,0,0,161,0,99,0,61.92307692307692,0.0,38.07692307692308,0.0,68.90624341334114,68.90624341334114,0.0,0.014675769377320718,,,,,6,0.35,4.0,0.2,0.015,0,0.9545581427226252
Heuristic-TVD,3861.6043312045363,149863.68149439993,254,590.0144940724407,139247165035.33093,49577187916.249756,64.39626767003075,1.1445659766542273,67.99428065483514,0,0,160,0,100,0,61.53846153846154,0.0,38.46153846153846,0.0,136.31850560003363,136.31850560003363,0.0,0.014139614806761248,,,,,7,0.35,4.0,0.2,0.015,0,0.9404570128269759
Heuristic-TVD,3650.364197251804,149879.6115649066,256,585.4672326754164,147675122448.8456,57714179806.527954,60.918143252923294,1.2567783273065893,78.71920664394437,0,0,153,0,107,0,58.84615384615385,0.0,41.15384615384615,0.0,120.38843509325727,120.38843509325727,0.0,0.016815383927538417,,,,,8,0.35,4.0,0.2,0.015,0,0.9511142511866674
Heuristic-TVD,3818.408868789755,149642.64218090652,256,584.5415710191661,145047080871.27374,40672649219.85907,71.95900188025487,1.0218073941260324,75.4055122589025,0,0,168,0,92,0,64.61538461538461,0.0,35.38461538461539,0.0,357.3578190932908,357.3578190932908,0.0,0.014786152370596448,,,,,9,0.35,4.0,0.2,0.015,0,0.9495184033466686
Heuristic-TVD,3469.6696451721873,149947.66385989334,254,590.3451333066666,141896346105.7374,44781620218.02226,68.44061073662024,1.1894509169151812,736.9298172144859,0,0,154,3,103,0,59.23076923076923,1.1538461538461537,39.61538461538461,0.0,52.33614010667088,52.33614010667088,0.0,0.014389230413004182,,,,,0,0.35,4.0,0.45,0.015,0,0.8936707013425744
Heuristic-TVD,3667.375282915465,149926.6248521066,257,583.3720811366015,138183152908.2682,42618433470.52747,69.15801052909873,1.0796455485105374,111.78914483510077,0,0,161,3,96,0,61.92307692307692,1.1538461538461537,36.92307692307692,0.0,73.37514789330737,73.37514789330737,0.0,0.013400769407431094,,,,,1,0.35,4.0,0.45,0.015,0,0.9282396185960506
Heuristic-TVD,3556.198643676822,149984.5463132799,253,592.824293728379,143551818802.25815,44988508988.71315,68.6604395791846,1.0025280093312177,754.0107986472566,0,0,160,2,98,0,61.53846153846154,0.7692307692307693,37.69230769230769,0.0,15.453686720025416,15.453686720025416,0.0,0.01229422946030704,,,,,2,0.35,4.0,0.45,0.015,0,0.927877039866277
Heuristic-TVD,3723.011892268792,149756.1149385599,255,587.2788821119997,145714942829.99643,48049731554.00273,67.02484273691705,1.0796455485105678,77.65385075632592,0,0,162,4,94,0,62.30769230769231,1.5384615384615385,36.15384615384615,0.0,243.885061440016,243.885061440016,0.0,0.012993844911062088,,,,,3,0.35,4.0,0.45,0.015,0,0.9340977944950603
Heuristic-TVD,3503.408615788207,149623.46322783988,259,577.696769219459,143751290598.0329,44714625252.9387,68.89445300496621,1.1894509169151775,726.9090733329451,0,0,156,4,100,0,60.0,1.5384615384615385,38.46153846153846,0.0,376.5367721600413,376.5367721600413,0.0,0.013241922155989764,,,,,4,0.35,4.0,0.45,0.015,0,0.8870995325206916
Heuristic-TVD,3534.6024642229036,149565.25354058665,259,577.4720213922265,145966253614.7567,50263179835.15361,65.56520525092647,1.1445659766542198,70.13461928755096,0,0,156,4,100,0,60.0,1.5384615384615385,38.46153846153846,0.0,434.7464594133436,434.7464594133436,0.0,0.013724615340694211,,,,,5,0.35,4.0,0.45,0.015,0,0.8949512373704562
Heuristic-TVD,3593.6909167875565,149939.50674314654,257,583.4222052262511,136511684238.74997,44255054295.400734,67.58148978808177,1.1894509169151812,110.72537450054526,0,0,156,8,96,0,60.0,3.076923076923077,36.92307692307692,0.0,60.49325685333315,60.49325685333315,0.0,0.012896539276250852,,,,,6,0.35,4.0,0.45,0.015,0,0.9085245379265782
Heuristic-TVD,3767.834994906027,149906.52969802657,254,590.1831877875062,139247165035.33093,55109268864.5847,60.423417704337524,1.1445659766542424,67.99428065483514,0,0,157,0,103,0,60.38461538461539,0.0,39.61538461538461,0.0,93.4703019733663,93.4703019733663,0.0,0.013120770633507233,,,,,7,0.35,4.0,0.45,0.015,0,0.9176203826736851
Heuristic-TVD,3536.28343680023,149862.30394666657,256,585.3996247916663,147675122448.8456,55443831316.79389,62.45553726491777,1.2567783273065893,79.33171732849058,0,0,152,2,106,0,58.46153846153846,0.7692307692307693,40.76923076923077,0.0,137.69605333325376,137.69605333325376,0.0,0.01409153818922977,,,,,8,0.35,4.0,0.45,0.015,0,0.9213901384163876
Heuristic-TVD,3626.152931524772,149857.55194085318,256,585.3810622689577,145047080871.27374,44484107127.14233,69.3312634353386,1.0796455485105754,79.09861167966864,0,0,163,7,90,0,62.69230769230769,2.6923076923076925,34.61538461538461,0.0,142.4480591466272,142.4480591466272,0.0,0.013253461936703669,,,,,9,0.35,4.0,0.45,0.015,0,0.9017103877939435
Heuristic-TVD,3436.639007669163,149896.4669456,254,590.1435706519685,141896346105.7374,45703671328.15723,67.79080463840835,1.1894509169151812,736.9298172144859,0,0,152,2,106,0,58.46153846153846,0.7692307692307693,40.76923076923077,0.0,103.5330544000044,103.5330544000044,0.0,0.014325383325250676,,,,,0,0.35,4.0,0.9,0.015,0,0.8851631153180107
