policy,total_value,energy_j,useful_tasks,j_per_task,raw_bits,transmitted_bits,bw_saving,median_latency_min,p95_latency_min,oom_count,energy_violation_count,on_count,pre_count,down_count,drop_count,on_pct,pre_pct,down_pct,drop_pct,residual_energy_j,min_energy_j,energy_overrun_j,mean_decision_ms,lambda_energy_final,lambda_bandwidth_final,lambda_energy_mean,lambda_bandwidth_mean,seed,gamma,decode_cap,early_stop_count,early_stop_rate,truncated_token_ratio,truncation_value_loss,truncation_value_loss_pct,adjusted_total_value,value_loss,value_loss_pct,mean_retention_loss_for_stopped,full_uncapped_value,normalized_value,normalized_adjusted_value
Heuristic-TVD,3811.6163257207218,149999.69305537993,253,592.884162274229,143551818802.25815,44718211390.57533,68.84873228100689,0.9570407108309156,738.1764193749303,0,0,164,2,94,0,63.07692307692308,0.7692307692307693,36.15384615384615,0.0,0.3069446200950096,0.3069446200950096,0.0,0.0134515393605957,,,,,2,0.0,512,4,0.0240963855421686,0.0097470653996646,5.555348386300138,0.1457478379660813,3806.0609773344218,0.0,0.0,0.0836420344350264,3779.8692412792025,0.8896588543071268,1.0
Heuristic-TVD,3779.8692412792025,149957.74035755327,253,592.7183413342026,143551818802.25815,45252440326.302505,68.4765816944211,0.9648729609037824,747.424522537116,0,0,161,2,97,0,61.92307692307692,0.7692307692307693,37.30769230769231,0.0,42.25964244674799,42.25964244674799,0.0,0.0151030768532879,,,,,2,0.0,uncapped,0,0.0,0.0,0.0,0.0,3779.8692412792025,0.0,0.0,0.0,3779.8692412792025,0.8822488548847707,0.993118413968879
Heuristic-TVD,4284.357208684489,91220.78160864342,260,350.8491600332439,143551818802.25815,0.0,100.0,0.500776444246488,1.2473552171411333,0,0,260,0,0,0,100.0,0.0,0.0,0.0,58779.21839135662,58779.21839135662,0.0,0.0146188470982731,,,,,2,0.05,64,231,0.8884615384615384,0.6865248226950355,1850.7718444533248,43.198355186205504,2433.585364231164,1346.283877048039,35.61720766278208,0.4987727272833859,3779.8692412792025,1.0,0.6393973661282556
Heuristic-TVD,4264.74436465831,145404.3761062366,260,559.2476004086022,143551818802.25815,10820876112.392782,92.46204178903614,0.5392977091885816,1.745402311891575,0,0,242,0,18,0,93.07692307692308,0.0,6.923076923076923,0.0,4595.623893763306,4595.623893763306,0.0,0.0145626926006606,,,,,2,0.05,128,146,0.6033057851239669,0.4521932190729136,848.3743193484005,19.89273557352768,3416.370045309909,363.4991959692934,9.616713509546592,0.3642596557671758,3779.8692412792025,0.995422220167258,0.897613061286939
Heuristic-TVD,3930.735230382554,149823.94727270657,254,589.858060128766,143551818802.25815,37798724537.3724,73.66893373225739,0.7142498893874442,74.01617444800641,0,0,183,1,76,0,70.38461538461539,0.3846153846153846,29.23076923076923,0.0,176.05272729344506,176.05272729344506,0.0,0.0142000001058197,,,,,2,0.05,256,39,0.2119565217391304,0.1558888689300042,135.92913191103565,3.458109588770406,3794.8060984715194,0.0,0.0,0.2254433569494981,3779.8692412792025,0.9174620693192588,0.9970429063197024
Heuristic-TVD,3811.6163257207218,149999.69305537993,253,592.884162274229,143551818802.25815,44718211390.57533,68.84873228100689,0.9570407108309156,738.1764193749303,0,0,164,2,94,0,63.07692307692308,0.7692307692307693,36.15384615384615,0.0,0.3069446200950096,0.3069446200950096,0.0,0.0142280756755588,,,,,2,0.05,512,4,0.0240963855421686,0.0097470653996646,5.555348386300138,0.1457478379660813,3806.0609773344218,0.0,0.0,0.0836420344350264,3779.8692412792025,0.8896588543071268,1.0
Heuristic-TVD,3779.8692412792025,149957.74035755327,253,592.7183413342026,143551818802.25815,45252440326.302505,68.4765816944211,0.9648729609037824,747.424522537116,0,0,161,2,97,0,61.92307692307692,0.7692307692307693,37.30769230769231,0.0,42.25964244674799,42.25964244674799,0.0,0.0139957689008532,,,,,2,0.05,uncapped,0,0.0,0.0,0.0,0.0,3779.8692412792025,0.0,0.0,0.0,3779.8692412792025,0.8822488548847707,0.993118413968879
Heuristic-TVD,4284.357208684489,91220.78160864342,260,350.8491600332439,143551818802.25815,0.0,100.0,0.500776444246488,1.2473552171411333,0,0,260,0,0,0,100.0,0.0,0.0,0.0,58779.21839135662,58779.21839135662,0.0,0.0136450005811639,,,,,2,0.1,64,231,0.8884615384615384,0.6865248226950355,1850.7718444533248,43.198355186205504,2433.585364231164,1346.283877048039,35.61720766278208,0.4987727272833859,3779.8692412792025,1.0,0.6393973661282556
Heuristic-TVD,4264.74436465831,145404.3761062366,260,559.2476004086022,143551818802.25815,10820876112.392782,92.46204178903614,0.5392977091885816,1.745402311891575,0,0,242,0,18,0,93.07692307692308,0.0,6.923076923076923,0.0,4595.623893763306,4595.623893763306,0.0,0.0138276921531472,,,,,2,0.1,128,146,0.6033057851239669,0.4521932190729136,848.3743193484005,19.89273557352768,3416.370045309909,363.4991959692934,9.616713509546592,0.3642596557671758,3779.8692412792025,0.995422220167258,0.897613061286939
Heuristic-TVD,3930.735230382554,149823.94727270657,254,589.858060128766,143551818802.25815,37798724537.3724,73.66893373225739,0.7142498893874442,74.01617444800641,0,0,183,1,76,0,70.38461538461539,0.3846153846153846,29.23076923076923,0.0,176.05272729344506,176.05272729344506,0.0,0.0138749999818033,,,,,2,0.1,256,39,0.2119565217391304,0.1558888689300042,135.92913191103565,3.458109588770406,3794.8060984715194,0.0,0.0,0.2254433569494981,3779.8692412792025,0.9174620693192588,0.9970429063197024
Heuristic-TVD,3811.6163257207218,149999.69305537993,253,592.884162274229,143551818802.25815,44718211390.57533,68.84873228100689,0.9570407108309156,738.1764193749303,0,0,164,2,94,0,63.07692307692308,0.7692307692307693,36.15384615384615,0.0,0.3069446200950096,0.3069446200950096,0.0,0.0133361538666157,,,,,2,0.1,512,4,0.0240963855421686,0.0097470653996646,5.555348386300138,0.1457478379660813,3806.0609773344218,0.0,0.0,0.0836420344350264,3779.8692412792025,0.8896588543071268,1.0
Heuristic-TVD,3779.8692412792025,149957.74035755327,253,592.7183413342026,143551818802.25815,45252440326.302505,68.4765816944211,0.9648729609037824,747.424522537116,0,0,161,2,97,0,61.92307692307692,0.7692307692307693,37.30769230769231,0.0,42.25964244674799,42.25964244674799,0.0,0.0137000011118988,,,,,2,0.1,uncapped,0,0.0,0.0,0.0,0.0,3779.8692412792025,0.0,0.0,0.0,3779.8692412792025,0.8822488548847707,0.993118413968879
Heuristic-TVD,4284.357208684489,91220.78160864342,260,350.8491600332439,143551818802.25815,0.0,100.0,0.500776444246488,1.2473552171411333,0,0,260,0,0,0,100.0,0.0,0.0,0.0,58779.21839135662,58779.21839135662,0.0,0.0140080766868777,,,,,2,0.15,64,231,0.8884615384615384,0.6865248226950355,1850.7718444533248,43.198355186205504,2433.585364231164,1346.283877048039,35.61720766278208,0.4987727272833859,3779.8692412792025,1.0,0.6393973661282556
Heuristic-TVD,4264.74436465831,145404.3761062366,260,559.2476004086022,143551818802.25815,10820876112.392782,92.46204178903614,0.5392977091885816,1.745402311891575,0,0,242,0,18,0,93.07692307692308,0.0,6.923076923076923,0.0,4595.623893763306,4595.623893763306,0.0,0.0149411542224697,,,,,2,0.15,128,146,0.6033057851239669,0.4521932190729136,848.3743193484005,19.89273557352768,3416.370045309909,363.4991959692934,9.616713509546592,0.3642596557671758,3779.8692412792025,0.995422220167258,0.897613061286939
Heuristic-TVD,3930.735230382554,149823.94727270657,254,589.858060128766,143551818802.25815,37798724537.3724,73.66893373225739,0.7142498893874442,74.01617444800641,0,0,183,1,76,0,70.38461538461539,0.3846153846153846,29.23076923076923,0.0,176.05272729344506,176.05272729344506,0.0,0.0171315377184118,,,,,2,0.15,256,39,0.2119565217391304,0.1558888689300042,135.92913191103565,3.458109588770406,3794.8060984715194,0.0,0.0,0.2254433569494981,3779.8692412792025,0.9174620693192588,0.9970429063197024
Heuristic-TVD,3811.6163257207218,149999.69305537993,253,592.884162274229,143551818802.25815,44718211390.57533,68.84873228100689,0.9570407108309156,738.1764193749303,0,0,164,2,94,0,63.07692307692308,0.7692307692307693,36.15384615384615,0.0,0.3069446200950096,0.3069446200950096,0.0,0.0148657693688829,,,,,2,0.15,512,4,0.0240963855421686,0.0097470653996646,5.555348386300138,0.1457478379660813,3806.0609773344218,0.0,0.0,0.0836420344350264,3779.8692412792025,0.8896588543071268,1.0
Heuristic-TVD,3779.8692412792025,149957.74035755327,253,592.7183413342026,143551818802.25815,45252440326.302505,68.4765816944211,0.9648729609037824,747.424522537116,0,0,161,2,97,0,61.92307692307692,0.7692307692307693,37.30769230769231,0.0,42.25964244674799,42.25964244674799,0.0,0.0135865389333608,,,,,2,0.15,uncapped,0,0.0,0.0,0.0,0.0,3779.8692412792025,0.0,0.0,0.0,3779.8692412792025,0.8822488548847707,0.993118413968879
Heuristic-TVD,4284.357208684489,91220.78160864342,260,350.8491600332439,143551818802.25815,0.0,100.0,0.500776444246488,1.2473552171411333,0,0,260,0,0,0,100.0,0.0,0.0,0.0,58779.21839135662,58779.21839135662,0.0,0.0143773064617282,,,,,2,0.2,64,231,0.8884615384615384,0.6865248226950355,1850.7718444533248,43.198355186205504,2433.585364231164,1346.283877048039,35.61720766278208,0.4987727272833859,3779.8692412792025,1.0,0.6393973661282556
Heuristic-TVD,4264.74436465831,145404.3761062366,260,559.2476004086022,143551818802.25815,10820876112.392782,92.46204178903614,0.5392977091885816,1.745402311891575,0,0,242,0,18,0,93.07692307692308,0.0,6.923076923076923,0.0,4595.623893763306,4595.623893763306,0.0,0.0143396137550903,,,,,2,0.2,128,146,0.6033057851239669,0.4521932190729136,848.3743193484005,19.89273557352768,3416.370045309909,363.4991959692934,9.616713509546592,0.3642596557671758,3779.8692412792025,0.995422220167258,0.897613061286939
Heuristic-TVD,3930.735230382554,149823.94727270657,254,589.858060128766,143551818802.25815,37798724537.3724,73.66893373225739,0.7142498893874442,74.01617444800641,0,0,183,1,76,0,70.38461538461539,0.3846153846153846,29.23076923076923,0.0,176.05272729344506,176.05272729344506,0.0,0.0141696159306985,,,,,2,0.2,256,39,0.2119565217391304,0.1558888689300042,135.92913191103565,3.458109588770406,3794.8060984715194,0.0,0.0,0.2254433569494981,3779.8692412792025,0.9174620693192588,0.9970429063197024
Heuristic-TVD,3811.6163257207218,149999.69305537993,253,592.884162274229,143551818802.25815,44718211390.57533,68.84873228100689,0.9570407108309156,738.1764193749303,0,0,164,2,94,0,63.07692307692308,0.7692307692307693,36.15384615384615,0.0,0.3069446200950096,0.3069446200950096,0.0,0.0141726907503862,,,,,2,0.2,512,4,0.0240963855421686,0.0097470653996646,5.555348386300138,0.1457478379660813,3806.0609773344218,0.0,0.0,0.0836420344350264,3779.8692412792025,0.8896588543071268,1.0
Heuristic-TVD,3779.8692412792025,149957.74035755327,253,592.7183413342026,143551818802.25815,45252440326.302505,68.4765816944211,0.9648729609037824,747.424522537116,0,0,161,2,97,0,61.92307692307692,0.7692307692307693,37.30769230769231,0.0,42.25964244674799,42.25964244674799,0.0,0.0135753851142138,,,,,2,0.2,uncapped,0,0.0,0.0,0.0,0.0,3779.8692412792025,0.0,0.0,0.0,3779.8692412792025,0.8822488548847707,0.993118413968879
Heuristic-TVD,4372.7325305417335,92678.97234063676,260,356.457585925526,145714942829.99643,0.0,100.0,0.582986601118076,1.2851783849623155,0,0,260,0,0,0,100.0,0.0,0.0,0.0,57321.02765936312,57321.02765936312,0.0,0.0145961539461635,,,,,3,0.0,64,233,0.8961538461538462,0.6617172369270498,1896.060451456987,43.36099768768811,2476.6720790847467,1539.1732227556604,38.32750285600589,0.477174453473218,4015.845301840407,1.0,0.6167249714399411
Heuristic-TVD,4326.492519617253,142880.34966939987,260,549.5398064207687,145714942829.99643,12811108743.142948,91.20810227535176,0.6278317242809862,6.651124480409189,0,0,238,0,22,0,91.53846153846152,0.0,8.461538461538462,0.0,7119.650330600105,7119.650330600105,0.0,0.0146203850118371,,,,,3,0.0,128,135,0.5672268907563025,0.3829522922191166,749.0482909626069,17.313061043472512,3577.444228654645,438.4010731857616,10.91678190354714,0.3171526368131277,4015.845301840407,0.9894253740420862,0.8908321809645287
Heuristic-TVD,4111.353821074116,149796.28830829664,257,582.8649350517379,145714942829.99643,38697437726.97909,73.44305465491838,0.9306721226440762,57.12671104765304,0,0,184,0,76,0,70.76923076923077,0.0,29.23076923076923,0.0,203.71169170339112,203.71169170339112,0.0,0.0145919232566554,,,,,3,0.0,256,32,0.1739130434782608,0.1350254461122206,138.7973004231913,3.375951242915154,3972.556520650925,43.28878118948205,1.077949421249952,0.2280437132508959,4015.845301840407,0.94022531503082,0.9892205057875004
Heuristic-TVD,4018.999873215693,149430.80021639998,256,583.7140633453124,145714942829.99643,41782635085.1149,71.325771898451,0.9630655185793028,58.12444974369199,0,0,174,1,85,0,66.92307692307692,0.3846153846153846,32.69230769230769,0.0,569.1997836000671,569.1997836000671,0.0,0.0136176915615438,,,,,3,0.0,512,4,0.0228571428571428,0.0130378564758278,7.00386330508884,0.1742688112971969,4011.996009910604,3.8492919298028023,0.095852594920395,0.1100856003185133,4015.845301840407,0.9191048949700528,0.999041474050796
Heuristic-TVD,4015.845301840407,149984.20652952665,256,585.8758067559635,145714942829.99643,39394520853.32319,72.96466643144196,0.9428338822340112,68.00189883833752,0,0,177,2,81,0,68.07692307692308,0.7692307692307693,31.153846153846157,0.0,15.793470473399791,15.793470473399791,0.0,0.0142280778023772,,,,,3,0.0,uncapped,0,0.0,0.0,0.0,0.0,4015.845301840407,0.0,0.0,0.0,4015.845301840407,0.9183834761882608,1.0
Heuristic-TVD,4372.7325305417335,92678.97234063676,260,356.457585925526,145714942829.99643,0.0,100.0,0.582986601118076,1.2851783849623155,0,0,260,0,0,0,100.0,0.0,0.0,0.0,57321.02765936312,57321.02765936312,0.0,0.0142988449974487,,,,,3,0.05,64,233,0.8961538461538462,0.6617172369270498,1896.060451456987,43.36099768768811,2476.6720790847467,1539.1732227556604,38.32750285600589,0.477174453473218,4015.845301840407,1.0,0.6167249714399411
Heuristic-TVD,4326.492519617253,142880.34966939987,260,549.5398064207687,145714942829.99643,12811108743.142948,91.20810227535176,0.6278317242809862,6.651124480409189,0,0,238,0,22,0,91.53846153846152,0.0,8.461538461538462,0.0,7119.650330600105,7119.650330600105,0.0,0.0137884622045721,,,,,3,0.05,128,135,0.5672268907563025,0.3829522922191166,749.0482909626069,17.313061043472512,3577.444228654645,438.4010731857616,10.91678190354714,0.3171526368131277,4015.845301840407,0.9894253740420862,0.8908321809645287
Heuristic-TVD,4111.353821074116,149796.28830829664,257,582.8649350517379,145714942829.99643,38697437726.97909,73.44305465491838,0.9306721226440762,57.12671104765304,0,0,184,0,76,0,70.76923076923077,0.0,29.23076923076923,0.0,203.71169170339112,203.71169170339112,0.0,0.0138346156185994,,,,,3,0.05,256,32,0.1739130434782608,0.1350254461122206,138.7973004231913,3.375951242915154,3972.556520650925,43.28878118948205,1.077949421249952,0.2280437132508959,4015.845301840407,0.94022531503082,0.9892205057875004
Heuristic-TVD,4018.999873215693,149430.80021639998,256,583.7140633453124,145714942829.99643,41782635085.1149,71.325771898451,0.9630655185793028,58.12444974369199,0,0,174,1,85,0,66.92307692307692,0.3846153846153846,32.69230769230769,0.0,569.1997836000671,569.1997836000671,0.0,0.0136915369344373,,,,,3,0.05,512,4,0.0228571428571428,0.0130378564758278,7.00386330508884,0.1742688112971969,4011.996009910604,3.8492919298028023,0.095852594920395,0.1100856003185133,4015.845301840407,0.9191048949700528,0.999041474050796
Heuristic-TVD,4015.845301840407,149984.20652952665,256,585.8758067559635,145714942829.99643,39394520853.32319,72.96466643144196,0.9428338822340112,68.00189883833752,0,0,177,2,81,0,68.07692307692308,0.7692307692307693,31.153846153846157,0.0,15.793470473399791,15.793470473399791,0.0,0.0148542330582411,,,,,3,0.05,uncapped,0,0.0,0.0,0.0,0.0,4015.845301840407,0.0,0.0,0.0,4015.845301840407,0.9183834761882608,1.0
Heuristic-TVD,4372.7325305417335,92678.97234063676,260,356.457585925526,145714942829.99643,0.0,100.0,0.582986601118076,1.2851783849623155,0,0,260,0,0,0,100.0,0.0,0.0,0.0,57321.02765936312,57321.02765936312,0.0,0.0148134615021542,,,,,3,0.1,64,233,0.8961538461538462,0.6617172369270498,1896.060451456987,43.36099768768811,2476.6720790847467,1539.1732227556604,38.32750285600589,0.477174453473218,4015.845301840407,1.0,0.6167249714399411
Heuristic-TVD,4326.492519617253,142880.34966939987,260,549.5398064207687,145714942829.99643,12811108743.142948,91.20810227535176,0.6278317242809862,6.651124480409189,0,0,238,0,22,0,91.53846153846152,0.0,8.461538461538462,0.0,7119.650330600105,7119.650330600105,0.0,0.0144888453248243,,,,,3,0.1,128,135,0.5672268907563025,0.3829522922191166,749.0482909626069,17.313061043472512,3577.444228654645,438.4010731857616,10.91678190354714,0.3171526368131277,4015.845301840407,0.9894253740420862,0.8908321809645287
Heuristic-TVD,4111.353821074116,149796.28830829664,257,582.8649350517379,145714942829.99643,38697437726.97909,73.44305465491838,0.9306721226440762,57.12671104765304,0,0,184,0,76,0,70.76923076923077,0.0,29.23076923076923,0.0,203.71169170339112,203.71169170339112,0.0,0.0141757680327058,,,,,3,0.1,256,32,0.1739130434782608,0.1350254461122206,138.7973004231913,3.375951242915154,3972.556520650925,43.28878118948205,1.077949421249952,0.2280437132508959,4015.845301840407,0.94022531503082,0.9892205057875004
Heuristic-TVD,4018.999873215693,149430.80021639998,256,583.7140633453124,145714942829.99643,41782635085.1149,71.325771898451,0.9630655185793028,58.12444974369199,0,0,174,1,85,0,66.92307692307692,0.3846153846153846,32.69230769230769,0.0,569.1997836000671,569.1997836000671,0.0,0.0144188471425038,,,,,3,0.1,512,4,0.0228571428571428,0.0130378564758278,7.00386330508884,0.1742688112971969,4011.996009910604,3.8492919298028023,0.095852594920395,0.1100856003185133,4015.845301840407,0.9191048949700528,0.999041474050796
Heuristic-TVD,4015.845301840407,149984.20652952665,256,585.8758067559635,145714942829.99643,39394520853.32319,72.96466643144196,0.9428338822340112,68.00189883833752,0,0,177,2,81,0,68.07692307692308,0.7692307692307693,31.153846153846157,0.0,15.793470473399791,15.793470473399791,0.0,0.014785768983599,,,,,3,0.1,uncapped,0,0.0,0.0,0.0,0.0,4015.845301840407,0.0,0.0,0.0,4015.845301840407,0.9183834761882608,1.0
Heuristic-TVD,4372.7325305417335,92678.97234063676,260,356.457585925526,145714942829.99643,0.0,100.0,0.582986601118076,1.2851783849623155,0,0,260,0,0,0,100.0,0.0,0.0,0.0,57321.02765936312,57321.02765936312,0.0,0.0139769233870678,,,,,3,0.15,64,233,0.8961538461538462,0.6617172369270498,1896.060451456987,43.36099768768811,2476.6720790847467,1539.1732227556604,38.32750285600589,0.477174453473218,4015.845301840407,1.0,0.6167249714399411
Heuristic-TVD,4326.492519617253,142880.34966939987,260,549.5398064207687,145714942829.99643,12811108743.142948,91.20810227535176,0.6278317242809862,6.651124480409189,0,0,238,0,22,0,91.53846153846152,0.0,8.461538461538462,0.0,7119.650330600105,7119.650330600105,0.0,0.0139065392431803,,,,,3,0.15,128,135,0.5672268907563025,0.3829522922191166,749.0482909626069,17.313061043472512,3577.444228654645,438.4010731857616,10.91678190354714,0.3171526368131277,4015.845301840407,0.9894253740420862,0.8908321809645287
Heuristic-TVD,4111.353821074116,149796.28830829664,257,582.8649350517379,145714942829.99643,38697437726.97909,73.44305465491838,0.9306721226440762,57.12671104765304,0,0,184,0,76,0,70.76923076923077,0.0,29.23076923076923,0.0,203.71169170339112,203.71169170339112,0.0,0.0139065389073668,,,,,3,0.15,256,32,0.1739130434782608,0.1350254461122206,138.7973004231913,3.375951242915154,3972.556520650925,43.28878118948205,1.077949421249952,0.2280437132508959,4015.845301840407,0.94022531503082,0.9892205057875004
Heuristic-TVD,4018.999873215693,149430.80021639998,256,583.7140633453124,145714942829.99643,41782635085.1149,71.325771898451,0.9630655185793028,58.12444974369199,0,0,174,1,85,0,66.92307692307692,0.3846153846153846,32.69230769230769,0.0,569.1997836000671,569.1997836000671,0.0,0.0140299997068583,,,,,3,0.15,512,4,0.0228571428571428,0.0130378564758278,7.00386330508884,0.1742688112971969,4011.996009910604,3.8492919298028023,0.095852594920395,0.1100856003185133,4015.845301840407,0.9191048949700528,0.999041474050796
Heuristic-TVD,4015.845301840407,149984.20652952665,256,585.8758067559635,145714942829.99643,39394520853.32319,72.96466643144196,0.9428338822340112,68.00189883833752,0,0,177,2,81,0,68.07692307692308,0.7692307692307693,31.153846153846157,0.0,15.793470473399791,15.793470473399791,0.0,0.0137646157572117,,,,,3,0.15,uncapped,0,0.0,0.0,0.0,0.0,4015.845301840407,0.0,0.0,0.0,4015.845301840407,0.9183834761882608,1.0
Heuristic-TVD,4372.7325305417335,92678.97234063676,260,356.457585925526,145714942829.99643,0.0,100.0,0.582986601118076,1.2851783849623155,0,0,260,0,0,0,100.0,0.0,0.0,0.0,57321.02765936312,57321.02765936312,0.0,0.0142638470816354,,,,,3,0.2,64,233,0.8961538461538462,0.6617172369270498,1896.060451456987,43.36099768768811,2476.6720790847467,1539.1732227556604,38.32750285600589,0.477174453473218,4015.845301840407,1.0,0.6167249714399411
Heuristic-TVD,4326.492519617253,142880.34966939987,260,549.5398064207687,145714942829.99643,12811108743.142948,91.20810227535176,0.6278317242809862,6.651124480409189,0,0,238,0,22,0,91.53846153846152,0.0,8.461538461538462,0.0,7119.650330600105,7119.650330600105,0.0,0.0143373079481534,,,,,3,0.2,128,135,0.5672268907563025,0.3829522922191166,749.0482909626069,17.313061043472512,3577.444228654645,438.4010731857616,10.91678190354714,0.3171526368131277,4015.845301840407,0.9894253740420862,0.8908321809645287
Heuristic-TVD,4111.353821074116,149796.28830829664,257,582.8649350517379,145714942829.99643,38697437726.97909,73.44305465491838,0.9306721226440762,57.12671104765304,0,0,184,0,76,0,70.76923076923077,0.0,29.23076923076923,0.0,203.71169170339112,203.71169170339112,0.0,0.0145249998940226,,,,,3,0.2,256,32,0.1739130434782608,0.1350254461122206,138.7973004231913,3.375951242915154,3972.556520650925,43.28878118948205,1.077949421249952,0.2280437132508959,4015.845301840407,0.94022531503082,0.9892205057875004
Heuristic-TVD,4018.999873215693,149430.80021639998,256,583.7140633453124,145714942829.99643,41782635085.1149,71.325771898451,0.9630655185793028,58.12444974369199,0,0,174,1,85,0,66.92307692307692,0.3846153846153846,32.69230769230769,0.0,569.1997836000671,569.1997836000671,0.0,0.0148692294785108,,,,,3,0.2,512,4,0.0228571428571428,0.0130378564758278,7.00386330508884,0.1742688112971969,4011.996009910604,3.8492919298028023,0.095852594920395,0.1100856003185133,4015.845301840407,0.9191048949700528,0.999041474050796
Heuristic-TVD,4015.845301840407,149984.20652952665,256,585.8758067559635,145714942829.99643,39394520853.32319,72.96466643144196,0.9428338822340112,68.00189883833752,0,0,177,2,81,0,68.07692307692308,0.7692307692307693,31.153846153846157,0.0,15.793470473399791,15.793470473399791,0.0,0.0136942312775108,,,,,3,0.2,uncapped,0,0.0,0.0,0.0,0.0,4015.845301840407,0.0,0.0,0.0,4015.845301840407,0.9183834761882608,1.0
Heuristic-TVD,4385.489876436836,95837.3011705134,260,368.6050045019746,143751290598.0329,0.0,100.0,0.582986601118076,1.2475442000585737,0,0,260,0,0,0,100.0,0.0,0.0,0.0,54162.69882948651,54162.69882948651,0.0,0.0145488461175073,,,,,4,0.0,64,235,0.903846153846154,0.6654552920644697,1908.2238819031973,43.51221723611887,2477.265994533639,1377.3965390460676,35.73325880143707,0.4784078355577477,3854.662533579706,1.0,0.6420072137792278
Heuristic-TVD,4309.008073532623,148210.17845318,260,570.0391478968462,143751290598.0329,12398494382.896526,91.37503786483138,0.6554205258904706,22.52323272848604,0,0,235,0,25,0,90.3846153846154,0.0,9.615384615384617,0.0,1789.8215468200326,1789.8215468200326,0.0,0.0145346144563518,,,,,4,0.0,128,137,0.5829787234042553,0.4136279006402979,795.9049750196758,18.47072368948185,3513.103098512947,341.55943506675976,8.860942614075324,0.3326900462485438,3854.662533579706,0.9825602600714806,0.9104543222134164
Heuristic-TVD,3974.804812269774,149935.2871721201,259,578.9007226722783,143751290598.0329,35478108330.16233,75.3197983944585,1.0636798079773144,78.22265055371182,0,0,173,0,87,0,66.53846153846153,0.0,33.46153846153846,0.0,64.71282787999769,64.71282787999769,0.0,0.0142776940125398,,,,,4,0.0,256,36,0.2080924855491329,0.1834234459480576,190.07324864904612,4.781951759299261,3784.731563620728,69.9309699589785,1.814191757378972,0.2660184946012995,3854.662533579706,0.9063536627062656,0.9808494410467512
Heuristic-TVD,3875.2295702743095,149896.69195030667,259,578.7517063718404,143751290598.0329,42565762611.55754,70.38930055203274,1.1479595817570347,722.8285196627825,0,0,156,0,104,0,60.0,0.0,40.0,0.0,103.3080496933515,103.3080496933515,0.0,0.0145130767263113,,,,,4,0.0,512,5,0.032051282051282,0.0267499540694469,16.603153989964675,0.428443107405103,3858.626416284345,0.0,0.0,0.1615551894207912,3854.662533579706,0.8836480483277029,1.0
Heuristic-TVD,3854.662533579706,149714.93035912336,259,578.0499241664995,143751290598.0329,43457322094.14855,69.76909082808386,1.1529819029531303,726.9090733329451,0,0,153,0,107,0,58.84615384615385,0.0,41.15384615384615,0.0,285.0696408766719,285.0696408766719,0.0,0.0155873082873698,,,,,4,0.0,uncapped,0,0.0,0.0,0.0,0.0,3854.662533579706,0.0,0.0,0.0,3854.662533579706,0.8789582560184995,0.9989727218245564
Heuristic-TVD,4385.489876436836,95837.3011705134,260,368.6050045019746,143751290598.0329,0.0,100.0,0.582986601118076,1.2475442000585737,0,0,260,0,0,0,100.0,0.0,0.0,0.0,54162.69882948651,54162.69882948651,0.0,0.0138719230352972,,,,,4,0.05,64,235,0.903846153846154,0.6654552920644697,1908.2238819031973,43.51221723611887,2477.265994533639,1377.3965390460676,35.73325880143707,0.4784078355577477,3854.662533579706,1.0,0.6420072137792278
Heuristic-TVD,4309.008073532623,148210.17845318,260,570.0391478968462,143751290598.0329,12398494382.896526,91.37503786483138,0.6554205258904706,22.52323272848604,0,0,235,0,25,0,90.3846153846154,0.0,9.615384615384617,0.0,1789.8215468200326,1789.8215468200326,0.0,0.0139188468053292,,,,,4,0.05,128,137,0.5829787234042553,0.4136279006402979,795.9049750196758,18.47072368948185,3513.103098512947,341.55943506675976,8.860942614075324,0.3326900462485438,3854.662533579706,0.9825602600714806,0.9104543222134164
Heuristic-TVD,3974.804812269774,149935.2871721201,259,578.9007226722783,143751290598.0329,35478108330.16233,75.3197983944585,1.0636798079773144,78.22265055371182,0,0,173,0,87,0,66.53846153846153,0.0,33.46153846153846,0.0,64.71282787999769,64.71282787999769,0.0,0.0144057698959771,,,,,4,0.05,256,36,0.2080924855491329,0.1834234459480576,190.07324864904612,4.781951759299261,3784.731563620728,69.9309699589785,1.814191757378972,0.2660184946012995,3854.662533579706,0.9063536627062656,0.9808494410467512
Heuristic-TVD,3875.2295702743095,149896.69195030667,259,578.7517063718404,143751290598.0329,42565762611.55754,70.38930055203274,1.1479595817570347,722.8285196627825,0,0,156,0,104,0,60.0,0.0,40.0,0.0,103.3080496933515,103.3080496933515,0.0,0.0142857697658025,,,,,4,0.05,512,5,0.032051282051282,0.0267499540694469,16.603153989964675,0.428443107405103,3858.626416284345,0.0,0.0,0.1615551894207912,3854.662533579706,0.8836480483277029,1.0
Heuristic-TVD,3854.662533579706,149714.93035912336,259,578.0499241664995,143751290598.0329,43457322094.14855,69.76909082808386,1.1529819029531303,726.9090733329451,0,0,153,0,107,0,58.84615384615385,0.0,41.15384615384615,0.0,285.0696408766719,285.0696408766719,0.0,0.0142507692754197,,,,,4,0.05,uncapped,0,0.0,0.0,0.0,0.0,3854.662533579706,0.0,0.0,0.0,3854.662533579706,0.8789582560184995,0.9989727218245564
