backend,selector,images,rho_mean,rho_std,accuracy,eta,sam_latency_ms_per_img,sam_wall_j_per_img,sam_active_j_per_img,idle_w,peak_mem_gb,valid_mask_rate,seed
mobile_sam,full_image,300,1.0,0.0,0.3933333333333333,1.0,250.15730001963675,33.170740273552404,17.861303595545017,57.97460000000001,2.82312448,1.0,7
mobile_sam,sam_top1,300,0.21403564453125,0.36303542447938464,0.16333333333333333,0.4152542372881356,250.15730001963675,33.170740273552404,17.861303595545017,57.97460000000001,2.82312448,1.0,7
mobile_sam,sam_top3,300,0.3195906575520833,0.36991461757659944,0.14666666666666667,0.3728813559322034,250.15730001963675,33.170740273552404,17.861303595545017,57.97460000000001,2.82312448,1.0,7
mobile_sam,sam_top5,300,0.39469970703125,0.37500919645732056,0.16333333333333333,0.4152542372881356,250.15730001963675,33.170740273552404,17.861303595545017,57.97460000000001,2.82312448,1.0,7
mobile_sam,sam_all_filtered,300,0.49503499348958335,0.39598601720342785,0.20666666666666667,0.5254237288135594,250.15730001963675,33.170740273552404,17.861303595545017,57.97460000000001,2.82312448,1.0,7
