backend,selector,images,rho_mean,rho_std,rho_bytes_vs_source_mean,rho_bytes_reencoded_mean,accuracy,eta,eta_prob_mean,eta_prob_median,sam_latency_ms_per_img,sam_wall_j_per_img,sam_active_j_per_img,idle_w,peak_mem_gb,valid_mask_rate,seed
mobile_sam,full_image,300,1.0,0.0,1.0,1.0,0.3933333333333333,1.0,1.0,1.0,228.77259071916342,45.5857724179842,33.73446492397129,49.2373,2.823132672,1.0,7
mobile_sam,sam_top1,300,0.1751953125,0.33924889389301793,0.17996181705137332,0.4296624867424591,0.15333333333333332,0.3898305084745763,0.6095813951186788,0.6022324008672226,228.77259071916342,45.5857724179842,33.73446492397129,49.2373,2.823132672,1.0,7
mobile_sam,sam_top3,300,0.2702864583333333,0.3551181670904275,0.263315534161236,0.6093412013393688,0.14,0.35593220338983056,0.6053888099211066,0.5865205983890682,228.77259071916342,45.5857724179842,33.73446492397129,49.2373,2.823132672,1.0,7
mobile_sam,sam_top5,300,0.33918619791666665,0.3654711730511588,0.3179878388432573,0.7234640351584555,0.15666666666666668,0.39830508474576276,0.6066172235563274,0.5830938733437805,228.77259071916342,45.5857724179842,33.73446492397129,49.2373,2.823132672,1.0,7
mobile_sam,sam_all_filtered,300,0.4756974283854167,0.3874336914488082,0.39890906914685864,0.8862387081889243,0.17666666666666667,0.4491525423728814,0.6275641215406735,0.6501727190292348,228.77259071916342,45.5857724179842,33.73446492397129,49.2373,2.823132672,1.0,7
