policy,total_value,energy_j,useful_tasks,j_per_task,raw_bits,transmitted_bits,bw_saving,median_latency_min,p95_latency_min,oom_count,energy_violation_count,on_count,pre_count,down_count,drop_count,on_pct,pre_pct,down_pct,drop_pct,residual_energy_j,min_energy_j,energy_overrun_j,mean_decision_ms,lambda_energy_final,lambda_bandwidth_final,lambda_energy_mean,lambda_bandwidth_mean,seed,horizon_h,sweep_type,sweep_value,sweep_label,downlink_rate_mbps,visible_min,normalized_value
Deadline-Energy,3580.091288195485,98663.16728415995,260,379.47372032369213,141896346105.7374,81950565605.00688,42.24617627296795,28.7063439492418,136.9272675842003,0,0,110,2,148,0,42.30769230769231,0.7692307692307693,56.92307692307692,0.0,51336.832715840035,51336.832715840035,0.0,0.010229999315924942,,,,,0,24,rate,10.0,10 Mbps,10.0,10.0,1.0
Priority-Aware,2863.853282355487,71807.82541055996,258,278.3249046920929,141896346105.7374,77972157576.1308,45.04991867935203,74.9530508744027,898.7368109794548,0,0,78,12,170,0,30.0,4.615384615384615,65.38461538461539,0.0,78192.17458944001,78192.17458944001,0.0,0.001503847418532062,,,,,0,24,rate,10.0,10 Mbps,10.0,10.0,0.7999386193861521
Heuristic-TVD,3524.9480014376386,149925.85045989338,251,597.3141452585394,141896346105.7374,33125106676.64476,76.65541954691292,1.079645548510598,776.1095740748647,0,0,167,1,92,0,64.23076923076923,0.38461538461538464,35.38461538461539,0.0,74.14954010665633,74.14954010665633,0.0,0.01551730719466622,,,,,0,24,rate,10.0,10 Mbps,10.0,10.0,0.9845972400369598
All-Downlink,466.4848436443122,0.0,203,0.0,138183152908.2682,80965415818.02005,41.40717293390439,622.9980257003122,1289.8823875574406,0,0,0,0,260,0,0.0,0.0,100.0,0.0,150000.0,150000.0,0.0,0.0002896147914445744,,,,,1,24,rate,10.0,10 Mbps,10.0,10.0,0.1256765706069652
All-On-Board,2718.6959638506332,149948.73988490662,161,931.358632825507,138183152908.2682,0.0,100.0,1.1894509169151812,1209.5554866509997,0,99,161,0,0,99,61.92307692307692,0.0,0.0,38.07692307692308,51.260115093307604,51.260115093307604,0.0,0.00044000066386965604,,,,,1,24,rate,10.0,10 Mbps,10.0,10.0,0.732449060060499
Fixed-Threshold,3039.9655939178597,98632.12012848012,259,380.8189966350584,138183152908.2682,43894861169.01149,68.23428888024378,9.988083574236802,79.95358233488217,0,0,106,97,57,0,40.76923076923077,37.30769230769231,21.923076923076923,0.0,51367.879871519785,51367.879871519785,0.0,0.0011680760788014876,,,,,1,24,rate,10.0,10 Mbps,10.0,10.0,0.8190029232719768
Deadline-Energy,3562.2971401500654,97305.34460746676,260,374.2513254133337,138183152908.2682,78700601581.716,43.04616740510995,25.78840424187157,136.90188255347317,0,0,106,4,150,0,40.76923076923077,1.5384615384615385,57.69230769230769,0.0,52694.6553925333,52694.6553925333,0.0,0.009908846382481547,,,,,1,24,rate,10.0,10 Mbps,10.0,10.0,0.9597252604383056
Priority-Aware,3084.1517750370763,81370.69273706671,259,314.1725588303734,138183152908.2682,77826790773.45934,43.678524381967144,81.23788375374305,764.9320281304715,0,0,87,10,163,0,33.46153846153846,3.8461538461538463,62.69230769230769,0.0,68629.3072629333,68629.3072629333,0.0,0.0013757684008361627,,,,,1,24,rate,10.0,10 Mbps,10.0,10.0,0.8309072065234935
Heuristic-TVD,3711.788453419646,149979.43709386655,254,590.4702247790021,138183152908.2682,34163355383.3216,75.27675793734372,1.0218073941260628,761.8588585942921,0,0,169,2,89,0,65.0,0.7692307692307693,34.23076923076923,0.0,20.562906133304296,20.562906133304296,0.0,0.014001153893052386,,,,,1,24,rate,10.0,10 Mbps,10.0,10.0,1.0
All-Downlink,587.1812934749338,0.0,213,0.0,143551818802.25815,81540575046.76088,43.19781126626994,531.8112136462696,1268.6626181976876,0,0,0,0,260,0,0.0,0.0,100.0,0.0,150000.0,150000.0,0.0,0.0002838461883724309,,,,,2,24,rate,10.0,10 Mbps,10.0,10.0,0.16184278014004563
All-On-Board,2606.552789094082,149988.82686965325,159,943.3259551550518,143551818802.25815,0.0,100.0,1.1445659766542349,1232.274889842713,0,101,159,0,0,101,61.15384615384615,0.0,0.0,38.84615384615385,11.173130346692119,11.173130346692119,0.0,0.0003734618076123297,,,,,2,24,rate,10.0,10 Mbps,10.0,10.0,0.7184352680451743
Fixed-Threshold,3053.7297763329243,94538.50614015998,258,366.4283183727131,143551818802.25815,43453490187.54808,69.72975295603531,14.130162371348979,80.03965536897897,0,0,103,90,67,0,39.61538461538461,34.61538461538461,25.76923076923077,0.0,55461.493859840106,55461.493859840106,0.0,0.0012215378004699373,,,,,2,24,rate,10.0,10 Mbps,10.0,10.0,0.8416891380741136
Deadline-Energy,3445.098327918633,92928.36883024001,260,357.4168031932308,143551818802.25815,80034213059.09224,44.24716194690718,46.45364044691584,131.93668856694163,0,0,96,5,159,0,36.92307692307692,1.9230769230769231,61.15384615384615,0.0,57071.631169760025,57071.631169760025,0.0,0.010214999985272208,,,,,2,24,rate,10.0,10 Mbps,10.0,10.0,0.949560719052396
Priority-Aware,3069.0121177103633,70468.98847098667,260,271.03457104225646,143551818802.25815,80320079374.6836,44.048023880962404,69.39153107429348,189.85196132860577,0,0,74,15,171,0,28.46153846153846,5.769230769230769,65.76923076923077,0.0,79531.01152901343,79531.01152901343,0.0,0.0015096157977285867,,,,,2,24,rate,10.0,10 Mbps,10.0,10.0,0.8459013577804615
Heuristic-TVD,3628.096928184468,149693.75011557323,253,591.674901642582,143551818802.25815,34189752551.301136,76.18298894673195,1.050726471318285,757.6337947797306,0,0,167,5,88,0,64.23076923076923,1.9230769230769231,33.84615384615385,0.0,306.24988442668837,306.24988442668837,0.0,0.016390768667826287,,,,,2,24,rate,10.0,10 Mbps,10.0,10.0,1.0
All-Downlink,536.9370721258487,0.0,207,0.0,145714942829.99643,79972067116.04132,45.11745634121848,581.7234990586048,1312.7426094409193,0,0,0,0,260,0,0.0,0.0,100.0,0.0,150000.0,150000.0,0.0,0.0003142308112448798,,,,,3,24,rate,10.0,10 Mbps,10.0,10.0,0.14956956600473784
All-On-Board,2622.849838318015,149676.17291999998,158,947.3175501265822,145714942829.99643,0.0,100.0,1.1894509169151812,1204.4435298936867,0,102,158,0,0,102,60.76923076923077,0.0,0.0,39.23076923076923,323.82708000001776,323.82708000001776,0.0,0.00035346064788217726,,,,,3,24,rate,10.0,10 Mbps,10.0,10.0,0.7306228837201139
Fixed-Threshold,3208.938453291163,110267.08696949345,257,429.0548131108695,145714942829.99643,53173078967.439766,63.50883585805194,14.458287502851984,92.29054434311065,0,0,109,78,73,0,41.92307692307692,30.0,28.076923076923077,0.0,39732.913030506636,39732.913030506636,0.0,0.0010280746769589873,,,,,3,24,rate,10.0,10 Mbps,10.0,10.0,0.8938841378458217
Deadline-Energy,3589.881862121873,118746.08751952008,260,456.71572122892337,145714942829.99643,78380662499.50497,46.20959183921817,33.85158430641451,173.99311442341534,0,0,119,3,138,0,45.76923076923077,1.1538461538461537,53.07692307692308,0.0,31253.912480479965,31253.912480479965,0.0,0.010718076485388268,,,,,3,24,rate,10.0,10 Mbps,10.0,10.0,1.0
Priority-Aware,2763.457254577238,77461.86944597335,260,297.9302670998975,145714942829.99643,78380662499.50496,46.20959183921818,97.8930355384255,994.9138259867631,0,0,81,12,167,0,31.153846153846153,4.615384615384615,64.23076923076923,0.0,72538.1305540266,72538.1305540266,0.0,0.00156730832084297,,,,,3,24,rate,10.0,10 Mbps,10.0,10.0,0.7697905838449626
Heuristic-TVD,3506.269688067494,149850.76268015988,250,599.4030507206395,145714942829.99643,36078944078.10445,75.24005199645363,1.079645548510598,818.9994668679152,0,0,164,3,93,0,63.07692307692308,1.1538461538461537,35.76923076923077,0.0,149.2373198400282,149.2373198400282,0.0,0.01418192360478525,,,,,3,24,rate,10.0,10 Mbps,10.0,10.0,0.9767089343700691
All-Downlink,537.409473010869,0.0,207,0.0,143751290598.0329,80310611469.71791,44.13225012755685,527.1315530062418,1213.4525588160504,0,0,0,0,260,0,0.0,0.0,100.0,0.0,150000.0,150000.0,0.0,0.00028230749124374526,,,,,4,24,rate,10.0,10 Mbps,10.0,10.0,0.14339196965626552
All-On-Board,2530.153665705577,149651.71670047997,153,978.1157954279737,143751290598.0329,0.0,100.0,1.2723023214839486,1154.2811964640387,0,107,153,0,0,107,58.84615384615385,0.0,0.0,41.15384615384615,348.28329952004196,348.28329952004196,0.0,0.0003450006121196426,,,,,4,24,rate,10.0,10 Mbps,10.0,10.0,0.6750973622141668
Fixed-Threshold,3202.753001730814,109474.61568725345,260,421.05621418174405,143751290598.0329,48784444087.374435,66.06330010365696,12.743464373382025,140.53444663209805,0,0,110,78,72,0,42.30769230769231,30.0,27.692307692307693,0.0,40525.384312746755,40525.384312746755,0.0,0.001046538818627596,,,,,4,24,rate,10.0,10 Mbps,10.0,10.0,0.8545607852197462
Deadline-Energy,3747.8352121051767,99365.46671477337,260,382.1748719798976,143751290598.0329,78760374956.74954,45.21066584578733,24.77009497033094,116.27819314759319,0,0,110,2,148,0,42.30769230769231,0.7692307692307693,56.92307692307692,0.0,50634.533285226695,50634.533285226695,0.0,0.010069229756481946,,,,,4,24,rate,10.0,10 Mbps,10.0,10.0,1.0
Priority-Aware,3372.692718434349,79116.98688778667,260,304.29610341456413,143751290598.0329,76034527141.77351,47.10689077958513,49.60951812259319,755.8438019627728,0,0,88,14,158,0,33.84615384615385,5.384615384615385,60.76923076923077,0.0,70883.01311221336,70883.01311221336,0.0,0.0014930755311909777,,,,,4,24,rate,10.0,10 Mbps,10.0,10.0,0.8999042187182749
Heuristic-TVD,3743.1627944308157,149786.63907237328,253,592.0420516694596,143751290598.0329,31150371249.76064,78.33037107342193,1.0796455485105374,773.6781791254605,0,0,168,1,91,0,64.61538461538461,0.38461538461538464,35.0,0.0,213.36092762669705,213.36092762669705,0.0,0.014877308589907793,,,,,4,24,rate,10.0,10 Mbps,10.0,10.0,0.998753302263859
All-Downlink,618.3099897969012,0.0,209,0.0,145966253614.7567,82717029558.12698,43.33140194415145,566.2847251532447,1363.8098560932947,0,0,0,0,260,0,0.0,0.0,100.0,0.0,150000.0,150000.0,0.0,0.00028884723388518277,,,,,5,24,rate,10.0,10 Mbps,10.0,10.0,0.17211400033111182
All-On-Board,2454.6520370557223,149928.29939221338,153,979.9235254393031,145966253614.7567,0.0,100.0,1.1894509169151812,1280.093058700196,0,107,153,0,0,107,58.84615384615385,0.0,0.0,41.15384615384615,71.70060778667579,71.70060778667579,0.0,0.0004000000234764929,,,,,5,24,rate,10.0,10 Mbps,10.0,10.0,0.6832818302957496
Fixed-Threshold,3107.8514728092846,97302.33349008001,260,374.23974419261543,145966253614.7567,53835526053.872345,63.11782708628088,15.506932590196646,98.09237813363197,0,0,105,89,66,0,40.38461538461539,34.23076923076923,25.384615384615383,0.0,52697.66650991997,52697.66650991997,0.0,0.001371153316890391,,,,,5,24,rate,10.0,10 Mbps,10.0,10.0,0.8651077262973641
Deadline-Energy,3592.4444763784486,108466.47859776004,260,417.1787638375386,145966253614.7567,82491753540.24036,43.485736259315274,31.41277731380942,144.87889181588656,0,0,112,2,146,0,43.07692307692308,0.7692307692307693,56.15384615384615,0.0,41533.521402240025,41533.521402240025,0.0,0.009966538569782503,,,,,5,24,rate,10.0,10 Mbps,10.0,10.0,1.0
Priority-Aware,2899.14925231527,81787.42338042668,260,314.5670130016411,145966253614.7567,82053635960.4172,43.785886169978504,70.30603602524462,824.5040315151376,0,0,85,9,166,0,32.69230769230769,3.4615384615384617,63.84615384615385,0.0,68212.57661957334,68212.57661957334,0.0,0.001563845524707666,,,,,5,24,rate,10.0,10 Mbps,10.0,10.0,0.8070129605003413
Heuristic-TVD,3413.3124527960413,149985.9001440533,251,597.5533870281008,145966253614.7567,42641988874.21716,70.78640588614368,1.079645548510598,812.7511403972278,0,0,161,3,96,0,61.92307692307692,1.1538461538461537,36.92307692307692,0.0,14.09985594667296,14.09985594667296,0.0,0.012879999233588863,,,,,5,24,rate,10.0,10 Mbps,10.0,10.0,0.9501364531142341
All-Downlink,650.2041623235368,0.0,217,0.0,136511684238.74997,80269627218.0338,41.19944555247923,401.34247843261574,1157.459975730017,0,0,0,0,260,0,0.0,0.0,100.0,0.0,150000.0,150000.0,0.0,0.000271922572909926,,,,,6,24,rate,10.0,10 Mbps,10.0,10.0,0.17302892240344347
All-On-Board,2566.6595851616535,149652.1489362133,150,997.6809929080888,136511684238.74997,0.0,100.0,1.2645403243952993,1209.4404617080772,0,110,150,0,0,110,57.69230769230769,0.0,0.0,42.30769230769231,347.8510637866695,347.8510637866695,0.0,0.0003515381160048911,,,,,6,24,rate,10.0,10 Mbps,10.0,10.0,0.6830259908056481
Fixed-Threshold,3113.885811601269,99648.48075525332,258,386.2344215319896,136511684238.74997,44829547598.12704,67.16065159688227,11.887857771265772,85.81625067264764,0,0,105,89,66,0,40.38461538461539,34.23076923076923,25.384615384615383,0.0,50351.51924474671,50351.51924474671,0.0,0.0010342332713592511,,,,,6,24,rate,10.0,10 Mbps,10.0,10.0,0.8286509648651564
Deadline-Energy,3639.585698851425,91887.44967525333,260,353.41326798174356,136511684238.74997,76836861748.18056,43.71407680107592,34.027561611303895,113.10735974849203,0,0,98,3,159,0,37.69230769230769,1.1538461538461537,61.15384615384615,0.0,58112.55032474677,58112.55032474677,0.0,0.010165382431855855,,,,,6,24,rate,10.0,10 Mbps,10.0,10.0,0.9685474624105607
Priority-Aware,3229.8487947145322,72969.55644367999,258,282.8277381537984,136511684238.74997,75750430045.71136,44.50992933818849,55.95592109457881,763.7193149661781,0,0,77,17,166,0,29.615384615384617,6.538461538461538,63.84615384615385,0.0,77030.44355632007,77030.44355632007,0.0,0.0012919242950514532,,,,,6,24,rate,10.0,10 Mbps,10.0,10.0,0.8595104258920954
Heuristic-TVD,3757.777331627172,149967.43372165316,255,588.1075832221693,136511684238.74997,32528631372.90582,76.17154051369303,1.1445659766542424,741.2863955307479,0,0,167,5,88,0,64.23076923076923,1.9230769230769231,33.84615384615385,0.0,32.56627834665676,32.56627834665676,0.0,0.013589999154926492,,,,,6,24,rate,10.0,10 Mbps,10.0,10.0,1.0
All-Downlink,705.4397044054778,0.0,209,0.0,139247165035.33093,81289977903.14702,41.621807609137704,359.98080728067083,1224.1408066270321,0,0,0,0,260,0,0.0,0.0,100.0,0.0,150000.0,150000.0,0.0,0.0002880771017561738,,,,,7,24,rate,10.0,10 Mbps,10.0,10.0,0.18492814062542398
All-On-Board,2701.892088043181,149982.54397749322,157,955.3028278821224,139247165035.33093,0.0,100.0,1.2567783273065893,1238.8769180690326,0,103,157,0,0,103,60.38461538461539,0.0,0.0,39.61538461538461,17.456022506699696,17.456022506699696,0.0,0.000332307424217176,,,,,7,24,rate,10.0,10 Mbps,10.0,10.0,0.7082899883462952
Fixed-Threshold,3166.5248384850665,103787.05425642672,258,402.27540409467724,139247165035.33093,46749516509.30801,66.42695275164392,12.641937620076774,80.06973435314387,0,0,105,100,55,0,40.38461538461539,38.46153846153846,21.153846153846153,0.0,46212.94574357334,46212.94574357334,0.0,0.0010265396737780136,,,,,7,24,rate,10.0,10 Mbps,10.0,10.0,0.8300915683768781
Deadline-Energy,3814.669319767625,111351.06885509331,260,428.2733417503589,139247165035.33093,76099789229.54233,45.349128500940274,15.689795190437554,129.63459426609413,0,0,112,1,147,0,43.07692307692308,0.38461538461538464,56.53846153846154,0.0,38648.93114490664,38648.93114490664,0.0,0.009426922770217061,,,,,7,24,rate,10.0,10 Mbps,10.0,10.0,1.0
Priority-Aware,3524.159260185689,101200.58414975999,259,390.73584613806946,139247165035.33093,69843988860.60745,49.841715741296376,21.340744116865,799.6639653695016,0,0,101,16,143,0,38.84615384615385,6.153846153846154,55.0,0.0,48799.41585024003,48799.41585024003,0.0,0.0014503862565526594,,,,,7,24,rate,10.0,10 Mbps,10.0,10.0,0.9238439730341731
Heuristic-TVD,3668.7340862374167,149926.42370559985,248,604.5420310709671,139247165035.33093,35448417703.38332,74.54280832619533,1.1445659766542273,800.1213943890311,0,0,168,2,90,0,64.61538461538461,0.7692307692307693,34.61538461538461,0.0,73.57629440003922,73.57629440003922,0.0,0.013604230816082027,,,,,7,24,rate,10.0,10 Mbps,10.0,10.0,0.9617436738817775
All-Downlink,445.98531161072526,0.0,205,0.0,147675122448.8456,81312322103.98486,44.938375025115484,519.1392004739805,1253.3750090752133,0,0,0,0,260,0,0.0,0.0,100.0,0.0,150000.0,150000.0,0.0,0.0002657691276488969,,,,,8,24,rate,10.0,10 Mbps,10.0,10.0,0.1267640315019908
All-On-Board,2392.2520581169592,149649.83337631993,150,997.6655558421329,147675122448.8456,0.0,100.0,1.279891391770161,1254.5592709639975,0,110,150,0,0,110,57.69230769230769,0.0,0.0,42.30769230769231,350.1666236799206,350.1666236799206,0.0,0.0003300002740266231,,,,,8,24,rate,10.0,10 Mbps,10.0,10.0,0.6799585263483549
Fixed-Threshold,3000.277859125722,100434.51246607995,258,389.28105607007734,147675122448.8456,50189131471.694786,66.01382098797298,13.937482257760772,99.3076084290081,0,0,98,103,59,0,37.69230769230769,39.61538461538461,22.692307692307693,0.0,49565.487533920204,49565.487533920204,0.0,0.0009803845806835364,,,,,8,24,rate,10.0,10 Mbps,10.0,10.0,0.8527799170679958
Deadline-Energy,3518.2323118503937,111581.43892426658,260,429.1593804779484,147675122448.8456,81312322103.98457,44.93837502511568,53.71858492788667,156.85528662708325,0,0,112,0,148,0,43.07692307692308,0.0,56.92307692307692,0.0,38418.561075733334,38418.561075733334,0.0,0.010150000497770425,,,,,8,24,rate,10.0,10 Mbps,10.0,10.0,1.0
Priority-Aware,2881.602479585552,87253.41095210667,258,338.1915153182429,147675122448.8456,80546311012.62744,45.45708872492824,104.20131786804961,862.347131547209,0,0,85,8,167,0,32.69230769230769,3.076923076923077,64.23076923076923,0.0,62746.589047893365,62746.589047893365,0.0,0.0014599994756281376,,,,,8,24,rate,10.0,10 Mbps,10.0,10.0,0.8190483811655945
Heuristic-TVD,3294.0639874322624,149855.55264735996,248,604.2562606748386,147675122448.8456,40723613718.75997,72.42351112126786,1.2567783273065893,817.5547132499939,0,0,153,4,103,0,58.84615384615385,1.5384615384615385,39.61538461538461,0.0,144.44735263992678,144.44735263992678,0.0,0.014019615012400139,,,,,8,24,rate,10.0,10 Mbps,10.0,10.0,0.9362838196718649
All-Downlink,533.5058115703285,0.0,207,0.0,145047080871.27374,80961946745.37323,44.18229842403705,513.1449749308243,1247.4343253250142,0,0,0,0,260,0,0.0,0.0,100.0,0.0,150000.0,150000.0,0.0,0.00027153896203694434,,,,,9,24,rate,10.0,10 Mbps,10.0,10.0,0.13910744771025008
All-On-Board,2638.3301762790907,149873.5611089066,158,948.5668424614342,145047080871.27374,0.0,100.0,1.1894509169151812,1147.0703465055208,0,102,158,0,0,102,60.76923076923077,0.0,0.0,39.23076923076923,126.43889109329524,126.43889109329524,0.0,0.00034076992261151853,,,,,9,24,rate,10.0,10 Mbps,10.0,10.0,0.6879238596461621
Fixed-Threshold,3391.342777591707,102460.60073781348,259,395.60077504947293,145047080871.27374,44879980875.95698,69.058335675306,1.4182952893760556,77.45391169179273,0,0,116,86,58,0,44.61538461538461,33.07692307692308,22.307692307692307,0.0,47539.39926218667,47539.39926218667,0.0,0.0011484614403273624,,,,,9,24,rate,10.0,10 Mbps,10.0,10.0,0.8842659777459303
Deadline-Energy,3673.7383487033653,96136.61880741337,260,369.7562261823591,145047080871.27374,80961946745.37268,44.18229842403743,46.337880803614155,139.668945181312,0,0,108,7,145,0,41.53846153846154,2.6923076923076925,55.76923076923077,0.0,53863.381192586705,53863.381192586705,0.0,0.010221153878284475,,,,,9,24,rate,10.0,10 Mbps,10.0,10.0,0.9578984036540833
Priority-Aware,3266.4451257621204,80627.39004437336,260,310.10534632451294,145047080871.27374,79623475631.77498,45.105082326724556,66.36319287465824,838.5838342741259,0,0,88,6,166,0,33.84615384615385,2.3076923076923075,63.84615384615385,0.0,69372.60995562666,69372.60995562666,0.0,0.001311922768274179,,,,,9,24,rate,10.0,10 Mbps,10.0,10.0,0.8516998965632759
Heuristic-TVD,3835.2066719071677,149670.92222490648,254,589.2555993106554,145047080871.27374,33334395703.47225,77.01822366693762,1.0218073941260324,728.8740714580281,0,0,172,7,81,0,66.15384615384616,2.6923076923076925,31.153846153846153,0.0,329.0777750932964,329.0777750932964,0.0,0.01379269345376927,,,,,9,24,rate,10.0,10 Mbps,10.0,10.0,1.0
All-Downlink,2608.328853807614,0.0,254,0.0,141896346105.7374,127474006832.71404,10.163996233050444,35.479692026056966,736.9298172144859,0,0,0,0,260,0,0.0,0.0,100.0,0.0,150000.0,150000.0,0.0,0.00028076924186629744,,,,,0,24,rate,35.0,35 Mbps,35.0,10.0,0.6718181597944738
All-On-Board,2495.4586920317124,149948.95533034668,152,986.5062850680703,141896346105.7374,0.0,100.0,1.2723023214839486,1149.2038027363044,0,108,152,0,0,108,58.46153846153846,0.0,0.0,41.53846153846154,51.044669653337905,51.044669653337905,0.0,0.00034384608555298584,,,,,0,24,rate,35.0,35 Mbps,35.0,10.0,0.6427465861432843
Fixed-Threshold,3070.2737789215994,94471.08069536008,257,367.5917536784439,141896346105.7374,49934240241.08709,64.80935442560487,8.822536083118454,76.86289261501675,0,0,102,94,64,0,39.23076923076923,36.15384615384615,24.615384615384617,0.0,55528.919304639734,55528.919304639734,0.0,0.0009946154582744034,,,,,0,24,rate,35.0,35 Mbps,35.0,10.0,0.7907997019659826
Deadline-Energy,3747.037656026518,58049.70900277334,260,223.26811154912824,141896346105.7374,105779966974.30736,25.452649150329123,15.415767963420148,71.4423141796664,0,0,65,0,195,0,25.0,0.0,75.0,0.0,91950.2909972267,91950.2909972267,0.0,0.009851539261245098,,,,,0,24,rate,35.0,35 Mbps,35.0,10.0,0.9651114118825784
Priority-Aware,3617.477246642703,71807.82541055996,259,277.2502911604632,141896346105.7374,89315751073.92041,37.05563707231426,20.631380747971463,110.33912208829416,0,0,78,12,170,0,30.0,4.615384615384615,65.38461538461539,0.0,78192.17458944001,78192.17458944001,0.0,0.001311153643585455,,,,,0,24,rate,35.0,35 Mbps,35.0,10.0,0.9317409894040664
Heuristic-TVD,3882.4923318618953,149952.72988789337,255,588.0499211289936,141896346105.7374,42621549426.45103,69.96289855505471,1.0218073941260324,76.23202046570702,0,0,168,0,92,0,64.61538461538461,0.0,35.38461538461539,0.0,47.27011210666029,47.27011210666029,0.0,0.01388038542175379,,,,,0,24,rate,35.0,35 Mbps,35.0,10.0,1.0
All-Downlink,2566.3119925629917,0.0,257,0.0,138183152908.2682,131685291155.26335,4.702354531828057,39.57007844914237,111.89255143557872,0,0,0,0,260,0,0.0,0.0,100.0,0.0,150000.0,150000.0,0.0,0.00025999996488770615,,,,,1,24,rate,35.0,35 Mbps,35.0,10.0,0.6495524132129163
All-On-Board,2718.6959638506332,149948.73988490662,161,931.358632825507,138183152908.2682,0.0,100.0,1.1894509169151812,1209.5554866509997,0,99,161,0,0,99,61.92307692307692,0.0,0.0,38.07692307692308,51.260115093307604,51.260115093307604,0.0,0.00033807748248084233,,,,,1,24,rate,35.0,35 Mbps,35.0,10.0,0.6881219155071413
Fixed-Threshold,3067.7537128503677,98632.12012848012,259,380.8189966350584,138183152908.2682,43894861169.01148,68.23428888024378,4.033877747579391,79.0500106006302,0,0,106,97,57,0,40.76923076923077,37.30769230769231,21.923076923076923,0.0,51367.879871519785,51367.879871519785,0.0,0.00102230887233208,,,,,1,24,rate,35.0,35 Mbps,35.0,10.0,0.7764709953814897
Deadline-Energy,3857.038359997837,69168.98741205335,260,266.03456696943596,138183152908.2682,97623791629.69403,29.35188583046674,10.28411112853179,72.25500075728323,0,0,72,0,188,0,27.692307692307693,0.0,72.3076923076923,0.0,80831.01258794659,80831.01258794659,0.0,0.00967923126434191,,,,,1,24,rate,35.0,35 Mbps,35.0,10.0,0.9762447363577478
Priority-Aware,3730.4177721467545,81370.69273706671,260,312.96420283487197,138183152908.2682,83081342987.12921,39.87592464163695,12.934506397489773,79.30292719235098,0,0,87,10,163,0,33.46153846153846,3.8461538461538463,62.69230769230769,0.0,68629.3072629333,68629.3072629333,0.0,0.0015407696572275688,,,,,1,24,rate,35.0,35 Mbps,35.0,10.0,0.9441961356266385
Heuristic-TVD,3950.892861546158,149571.7581421866,258,579.7354966751418,138183152908.2682,39288217251.275154,71.56801214591164,0.9832486245364028,79.30292719235098,0,0,169,0,91,0,65.0,0.0,35.0,0.0,428.24185781330334,428.24185781330334,0.0,0.014701154409871938,,,,,1,24,rate,35.0,35 Mbps,35.0,10.0,1.0
All-Downlink,2556.686277673104,0.0,253,0.0,143551818802.25815,133655118349.42921,6.894165838791344,37.746426882901076,754.0107986472566,0,0,0,0,260,0,0.0,0.0,100.0,0.0,150000.0,150000.0,0.0,0.00026307735914507735,,,,,2,24,rate,35.0,35 Mbps,35.0,10.0,0.6670860468979014
All-On-Board,2606.552789094082,149988.82686965325,159,943.3259551550518,143551818802.25815,0.0,100.0,1.1445659766542349,1232.274889842713,0,101,159,0,0,101,61.15384615384615,0.0,0.0,38.84615384615385,11.173130346692119,11.173130346692119,0.0,0.00034500038824402366,,,,,2,24,rate,35.0,35 Mbps,35.0,10.0,0.6800971285730003
Fixed-Threshold,3079.685258293876,94538.50614015998,258,366.4283183727131,143551818802.25815,43453490187.54808,69.72975295603531,7.619225395042789,77.43346582313498,0,0,103,90,67,0,39.61538461538461,34.61538461538461,25.76923076923077,0.0,55461.493859840106,55461.493859840106,0.0,0.0010642299177841498,,,,,2,24,rate,35.0,35 Mbps,35.0,10.0,0.8035460128939919
Deadline-Energy,3772.396708012707,71163.84858981332,260,273.70710996082045,143551818802.25815,100349432288.78314,30.09532507072311,12.860969370166428,71.43436513271442,0,0,71,1,188,0,27.307692307692307,0.38461538461538464,72.3076923076923,0.0,78836.15141018668,78836.15141018668,0.0,0.009571923314629553,,,,,2,24,rate,35.0,35 Mbps,35.0,10.0,0.9842870551834726
Priority-Aware,3584.112271606004,70468.98847098667,260,271.03457104225646,143551818802.25815,81765352376.60277,43.0412285550808,21.402373422387853,78.4072189003879,0,0,74,15,171,0,28.46153846153846,5.769230769230769,65.76923076923077,0.0,79531.01152901343,79531.01152901343,0.0,0.0014526925112407368,,,,,2,24,rate,35.0,35 Mbps,35.0,10.0,0.9351602141346522
Heuristic-TVD,3832.618429904604,149875.4171290666,254,590.0606973585299,143551818802.25815,42153956555.43225,70.63502440641376,0.7668729075820011,111.32618025258745,0,0,167,0,93,0,64.23076923076923,0.0,35.76923076923077,0.0,124.58287093335002,124.58287093335002,0.0,0.013554615389484052,,,,,2,24,rate,35.0,35 Mbps,35.0,10.0,1.0
All-Downlink,2523.31517969433,0.0,255,0.0,145714942829.99643,141823142641.82233,2.670831221966452,40.634583839711894,79.65998313243796,0,0,0,0,260,0,0.0,0.0,100.0,0.0,150000.0,150000.0,0.0,0.0002646153846469063,,,,,3,24,rate,35.0,35 Mbps,35.0,10.0,0.6330957870596586
All-On-Board,2622.849838318015,149676.17291999998,158,947.3175501265822,145714942829.99643,0.0,100.0,1.1894509169151812,1204.4435298936867,0,102,158,0,0,102,60.76923076923077,0.0,0.0,39.23076923076923,323.82708000001776,323.82708000001776,0.0,0.0006757696750215613,,,,,3,24,rate,35.0,35 Mbps,35.0,10.0,0.6580688754586711
Fixed-Threshold,3266.09456742782,110267.08696949345,257,429.0548131108695,145714942829.99643,53173078967.439766,63.50883585805194,4.809570752939726,78.33749969722065,0,0,109,78,73,0,41.92307692307692,30.0,28.076923076923077,0.0,39732.913030506636,39732.913030506636,0.0,0.0009961524763359474,,,,,3,24,rate,35.0,35 Mbps,35.0,10.0,0.8194579604706674
